train/learning_rate,train/n_updates,train/ent_coef,time/time_elapsed,train/critic_loss,train/ent_coef_loss,time/total_timesteps,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/episodes,rollout/ep_len_mean,train/actor_loss
0.0003,764960,3.978023755735194e-05,3939,5.782035896118032e-05,4.130368784070015,765072,194,0.03,0.03,2612,295.25,0.039923021802678704
0.0003,767312,3.478145072222105e-05,3952,5.0970261781912996e-05,-1.3901462778449059,767424,194,0.02,0.02,2616,296.95,0.039827222004532814
0.0003,768528,3.915716479241382e-05,3958,6.525432741000259e-05,-6.432151220738888,768640,194,0.02,0.02,2620,296.95,0.038237890345044434
0.0003,769376,3.992805295638391e-05,3962,6.135139278740098e-05,1.1042288802564144,769488,194,0.02,0.02,2624,296.95,0.03811934997793287
0.0003,769760,3.879385758409626e-05,3964,6.467858179348696e-05,7.9504033625125885,769872,194,0.02,0.02,2628,296.95,0.037284797173924744
0.0003,770816,3.906332722181105e-05,3970,7.336796443269122e-05,1.4367301985621452,770928,194,0.03,0.03,2632,294.63,0.03990039974451065
0.0003,772992,4.322693825997703e-05,3981,6.505821374958032e-05,10.770275831222534,773104,194,0.04,0.04,2636,293.28,0.03823895251844078
0.0003,773968,4.176653874310432e-05,3986,5.612138033939118e-05,-3.840297408401966,774080,194,0.04,0.04,2640,293.28,0.04300227225758135
0.0003,774560,3.9252987789950566e-05,3989,8.779235827205412e-05,-1.611861303448677,774672,194,0.04,0.04,2644,293.28,0.04142089025117457
0.0003,775616,4.1261181422669324e-05,3994,6.486081201728666e-05,0.8687574882060289,775728,194,0.04,0.04,2648,293.28,0.042538675712421536
0.0003,777792,3.9948121639099554e-05,4005,5.5382397022185614e-05,-3.359939083456993,777904,194,0.04,0.04,2652,293.28,0.041613061213865876
0.0003,778768,3.60337210167927e-05,4011,5.0620484216779005e-05,5.981128394603729,778880,194,0.04,0.04,2656,293.28,0.04278694465756416
0.0003,779216,3.8174649944267e-05,4013,4.804917273304454e-05,1.5217177458107471,779328,194,0.05,0.05,2660,290.29,0.04016496299300343
0.0003,780272,3.7292562637958326e-05,4018,4.8530162530369125e-05,2.041839860379696,780384,194,0.05,0.05,2664,290.29,0.0426251667086035
0.0003,781744,3.962405708080041e-05,4026,8.000119237294712e-05,-2.083099637180567,781856,194,0.05,0.05,2668,290.29,0.0416430551558733
0.0003,783232,3.8772431480538216e-05,4033,9.014794568429352e-05,-3.0977816730737686,783344,194,0.05,0.05,2672,290.29,0.04172458965331316
0.0003,784016,3.674862227853737e-05,4037,5.4737799018766964e-05,3.324234079569578,784128,194,0.05,0.05,2676,290.29,0.04454209585674107
0.0003,785072,3.665575536615506e-05,4043,5.982043012409122e-05,0.7093409523367882,785184,194,0.05,0.05,2680,290.29,0.0424289230722934
0.0003,786544,3.0108525038485823e-05,4050,4.483359873574955e-05,-0.3480531442910433,786656,194,0.04,0.04,2684,293.28,0.041280495934188366
0.0003,787728,3.254660850871005e-05,4056,5.423698098638852e-05,2.5435813143849373,787840,194,0.05,0.05,2688,290.74,0.04305515997111797
0.0003,788768,3.298576348242932e-05,4061,5.6843256743377424e-05,-4.3322334215044975,788880,194,0.05,0.05,2692,290.74,0.0407988540828228
0.0003,789872,3.4116116466975654e-05,4067,5.2129190066807496e-05,3.3367071636021137,789984,194,0.04,0.04,2696,290.8,0.04157601250335574
0.0003,791344,3.448072652645351e-05,4075,7.904181052253989e-05,2.5885784029960632,791456,194,0.04,0.04,2700,290.8,0.04141628788784146
0.0003,792528,3.352902604092378e-05,4081,4.7340811420326645e-05,0.06355465948581696,792640,194,0.04,0.04,2704,290.8,0.03997957147657871
0.0003,793568,3.542425588420883e-05,4086,4.664155540012871e-05,0.8119344413280487,793680,194,0.04,0.04,2708,290.8,0.04365264647640288
0.0003,794672,3.104039751633536e-05,4092,4.603014997428545e-05,-1.4245810098946095,794784,194,0.04,0.04,2712,290.8,0.03912513132672757
0.0003,796144,2.8735337650687143e-05,4099,4.5239569999466767e-05,0.7923906780779362,796256,194,0.04,0.04,2716,290.8,0.041938269045203924
0.0003,797328,3.018733457338385e-05,4106,4.9151764528687636e-05,-5.302372828125954,797440,194,0.05,0.05,2720,288.54,0.043476167134940624
0.0003,798176,2.5943623995772214e-05,4110,4.836449897993589e-05,-0.6381249185651541,798288,194,0.05,0.05,2724,288.54,0.040844638482667506
0.0003,798592,2.5632876145209593e-05,4112,4.4522738676278095e-05,1.642411444336176,798704,194,0.05,0.05,2728,288.54,0.03996131254825741
0.0003,800416,2.822355224907369e-05,4121,3.6097637007515004e-05,0.5879251062870026,800528,194,0.04,0.04,2732,290.86,0.03948265523649752
0.0003,802128,2.9263237934173958e-05,4130,4.6237594233389245e-05,-1.9775324612855911,802240,194,0.03,0.03,2736,292.21,0.03639250306878239
0.0003,802976,2.9310285071915132e-05,4134,4.279312918242795e-05,4.77701398730278,803088,194,0.03,0.03,2740,292.21,0.0387041955254972
0.0003,803392,2.8125199946771318e-05,4136,6.041527421984938e-05,6.6570509523153305,803504,194,0.03,0.03,2744,292.21,0.03984286414925009
0.0003,805216,2.8157281349194818e-05,4146,5.658250745455007e-05,0.569664316251874,805328,194,0.03,0.03,2748,292.21,0.03898282826412469
0.0003,806928,2.886521588152391e-05,4155,5.891270461688691e-05,-0.04567898437380791,807040,194,0.03,0.03,2752,292.21,0.04068198404274881
0.0003,807776,2.8532994178931403e-05,4159,5.4915727332627284e-05,0.5487182028591633,807888,194,0.03,0.03,2756,292.21,0.03650946984998882
0.0003,808192,2.7649967250908958e-05,4161,4.506741368004441e-05,-2.7480001747608185,808304,194,0.02,0.02,2760,295.2,0.038767611142247915
0.0003,809216,2.5931126401701476e-05,4166,4.7310285253843176e-05,10.130699574947357,809328,194,0.03,0.03,2764,293.18,0.04041009256616235
0.0003,811728,2.6426956196701212e-05,4180,4.624498649263842e-05,9.945547997951508,811840,194,0.03,0.03,2768,293.18,0.040387492859736085
0.0003,812576,2.6997568738806876e-05,4184,5.0507345008554694e-05,-1.008351869881153,812688,194,0.03,0.03,2772,293.18,0.037113023456186056
0.0003,812992,2.590489930298645e-05,4186,4.33489865372394e-05,2.9793258793652058,813104,194,0.03,0.03,2776,293.18,0.04025087284389883
0.0003,814016,2.6607294330460718e-05,4191,9.511178063803527e-05,-4.380710657685995,814128,194,0.03,0.03,2780,293.18,0.037643182557076216
0.0003,814816,2.6297751560377947e-05,4196,6.895363776493468e-05,-3.8637502752244473,814928,194,0.06,0.06,2784,286.89,0.03951399016659707
0.0003,816528,2.9774358949907764e-05,4205,3.738835232525162e-05,5.725214749574661,816640,194,0.06,0.06,2788,287.28,0.040003993548452854
0.0003,817760,2.8001894747831102e-05,4211,5.7923558188122115e-05,5.552637122571468,817872,194,0.06,0.06,2792,287.28,0.03901925741229206
0.0003,818816,2.902397181969718e-05,4217,4.8748312224233814e-05,-4.493312269449234,818928,194,0.06,0.06,2796,287.28,0.040124563267454505
0.0003,819616,2.9509494652302237e-05,4221,6.041979349902249e-05,-5.827259086072445,819728,194,0.06,0.06,2800,287.28,0.03987084538675845
0.0003,820848,2.6944512114823738e-05,4227,6.442067672196572e-05,3.5578414238989353,820960,194,0.08,0.08,2804,282.55,0.03938381210900843
0.0003,821632,2.4991330178636417e-05,4231,4.769374777424673e-05,3.11776839569211,821744,194,0.08,0.08,2808,282.55,0.04157021862920374
0.0003,822624,2.621217572595924e-05,4237,6.044500503321615e-05,6.759606450796127,822736,194,0.08,0.08,2812,282.55,0.04012832068838179
0.0003,824416,2.785348317502212e-05,4246,4.842884129629965e-05,0.08206369169056416,824528,194,0.08,0.08,2816,282.55,0.03877286007627845
0.0003,824976,2.946005747617164e-05,4249,6.266140530897246e-05,5.932102851569653,825088,194,0.09,0.09,2820,280.21,0.037598934140987694
0.0003,826128,2.922237979419151e-05,4255,7.419161397592688e-05,-4.497975215315819,826240,194,0.08,0.08,2824,282.47,0.03635574993677437
0.0003,827040,2.8814208917538053e-05,4260,6.551701028456591e-05,7.000447861850262,827152,194,0.1,0.1,2828,277.74,0.03647540672682226
0.0003,828272,3.198357444489375e-05,4266,6.712249535212322e-05,-5.402384091168642,828384,194,0.1,0.1,2832,277.74,0.039844119106419384
0.0003,829472,3.198006993443414e-05,4272,4.936154516599345e-05,3.5297239683568478,829584,194,0.1,0.1,2836,277.74,0.038903129287064075
0.0003,830928,2.8500890380200872e-05,4280,7.070884873883188e-05,4.487763553857803,831040,194,0.1,0.1,2840,277.74,0.040945398388430476
0.0003,831840,2.880068564081739e-05,4285,6.947842962290451e-05,-2.917659252882004,831952,194,0.1,0.1,2844,277.74,0.0374126493697986
0.0003,833072,2.5391369035787648e-05,4291,4.243611635956768e-05,2.505136251449585,833184,194,0.1,0.1,2848,277.74,0.036246378906071186
0.0003,834272,3.0058442348490644e-05,4297,7.374983351837727e-05,6.5237510204315186,834384,194,0.1,0.1,2852,277.74,0.036530238459818065
0.0003,835728,2.8578319529515284e-05,4305,3.98635281726456e-05,-1.0206261426210403,835840,194,0.1,0.1,2856,277.74,0.03790118312463164
0.0003,836640,3.438979092607042e-05,4310,4.274452180652588e-05,1.442470347508788,836752,194,0.1,0.1,2860,277.74,0.03571640164591372
0.0003,837872,3.217993298676447e-05,4316,4.811653184333409e-05,-5.082253061234951,837984,194,0.09,0.09,2864,279.76,0.032684125821106136
0.0003,839072,3.0512352509504126e-05,4322,4.966524875271716e-05,0.974642988294363,839184,194,0.09,0.09,2868,279.76,0.03461541625438258
0.0003,840528,2.8615718520086375e-05,4330,4.2854065782194084e-05,6.107204787433147,840640,194,0.09,0.09,2872,279.76,0.03247328789439052
0.0003,841440,2.9520766247514985e-05,4335,8.011060594981245e-05,4.9262935519218445,841552,194,0.09,0.09,2876,279.76,0.03523446980398148
0.0003,842640,3.0248301186475146e-05,4341,6.224721346370643e-05,0.7866692803800106,842752,194,0.1,0.1,2880,277.59,0.034218326676636934
0.0003,843824,2.9116841346876754e-05,4347,5.4418931654254266e-05,-5.800630763173103,843936,194,0.07,0.07,2884,283.88,0.03491899778600782
0.0003,844848,3.0039690955163678e-05,4352,5.0209047117277805e-05,-1.2269047498703003,844960,194,0.06,0.06,2888,286.03,0.03566503373440355
0.0003,846240,2.4388347696913115e-05,4358,4.7451557520616916e-05,-1.907418504357338,846352,194,0.06,0.06,2892,286.03,0.03612799907568842
0.0003,847440,2.283616436216107e-05,4364,4.7154584080999484e-05,0.8060017973184586,847552,194,0.06,0.06,2896,286.03,0.03667243989184499
0.0003,848624,2.7125674023409374e-05,4370,7.994185295956413e-05,4.224462922662497,848736,194,0.06,0.06,2900,286.03,0.03314567485358566
0.0003,849648,2.7215073259867495e-05,4375,7.063458269840339e-05,5.366330254822969,849760,194,0.04,0.04,2904,290.76,0.03570794948609546
0.0003,850768,2.7695451763065648e-05,4381,5.314284067026165e-05,-2.963645040988922,850880,194,0.05,0.05,2908,289.16,0.033956092316657305
0.0003,851424,2.683950106074917e-05,4384,5.4934397212491604e-05,3.017264537513256,851536,194,0.05,0.05,2912,289.16,0.03459682560060173
0.0003,853344,2.916573714628612e-05,4393,7.643816707059159e-05,0.3833448141813278,853456,194,0.06,0.06,2916,286.83,0.03325519838836044
0.0003,853776,2.8793060209864052e-05,4395,5.4377365700020164e-05,0.513999305665493,853888,194,0.05,0.05,2920,289.17,0.03612615040037781
0.0003,855232,2.617494635615003e-05,4403,4.141106023780594e-05,5.501968681812286,855344,194,0.05,0.05,2924,289.17,0.03626590978819877
0.0003,856160,2.7391878461457964e-05,4407,4.747573984786868e-05,0.17631308734416962,856272,194,0.04,0.04,2928,290.91,0.03580534888897091
0.0003,857328,2.561623534802493e-05,4413,0.0001053777696142788,-0.717474140226841,857440,194,0.05,0.05,2932,288.59,0.03717592649627477
0.0003,858272,2.465609577484429e-05,4418,4.028881789963634e-05,0.1981747541576624,858384,194,0.05,0.05,2936,288.59,0.03595594607759267
0.0003,859264,2.8139428422946366e-05,4423,5.128577186042094e-05,0.8843807354569435,859376,194,0.06,0.06,2940,285.6,0.03638803248759359
0.0003,860368,2.8154582878414658e-05,4429,6.862488271508482e-05,-3.42156383395195,860480,194,0.06,0.06,2944,285.6,0.03549645375460386
0.0003,862048,3.207393706361472e-05,4438,6.92159637765144e-05,-2.4437251035124063,862160,194,0.06,0.06,2948,285.6,0.0344148053554818
0.0003,863024,3.231982691431767e-05,4443,9.448445189264021e-05,-3.8534768372774124,863136,194,0.06,0.06,2952,285.6,0.03433957661036402
0.0003,864064,2.6148062715947162e-05,4449,4.8177309281527414e-05,-3.312158204615116,864176,194,0.06,0.06,2956,285.6,0.03857642225921154
0.0003,865168,2.5997887178164092e-05,4455,4.517077888976928e-05,1.0181190893054008,865280,194,0.06,0.06,2960,285.6,0.036768818157725036
0.0003,866848,3.0348055815920816e-05,4463,5.570955806888378e-05,1.4194096848368645,866960,194,0.06,0.06,2964,285.6,0.035437554004602134
0.0003,867824,2.911561205110047e-05,4468,6.338249283999176e-05,-2.1122125685214996,867936,194,0.06,0.06,2968,285.6,0.03606941015459597
0.0003,868864,2.7194966264687537e-05,4473,5.381745779686753e-05,1.2565652541816235,868976,194,0.06,0.06,2972,285.6,0.035902044735848904
0.0003,869632,2.7697840209839342e-05,4477,6.472776772170619e-05,2.847495786845684,869744,194,0.07,0.07,2976,283.45,0.03481227345764637
0.0003,870624,3.157832111355674e-05,4482,5.776221132691717e-05,-5.701578333973885,870736,194,0.06,0.06,2980,285.62,0.03289877949282527
0.0003,872416,3.0244619665609207e-05,4492,5.35474561047522e-05,-8.660937294363976,872528,194,0.07,0.07,2984,282.63,0.03649103525094688
0.0003,872976,2.722432463997393e-05,4495,6.301306075329194e-05,1.464337907731533,873088,194,0.07,0.07,2988,282.63,0.035191800678148866
0.0003,874128,2.893343094001466e-05,4501,4.339959605204058e-05,1.7530847452580929,874240,194,0.07,0.07,2992,282.63,0.033779502380639315
0.0003,875392,2.88148232812091e-05,4507,0.00013793287916996633,0.7922732457518578,875504,194,0.07,0.07,2996,282.63,0.03538982046302408
0.0003,876448,3.202415155101335e-05,4513,7.279244942992591e-05,-0.3792074788361788,876560,194,0.09,0.09,3000,277.77,0.03320210077799857
0.0003,877472,3.137045996481902e-05,4519,3.8639381955363206e-05,1.2900856733322144,877584,194,0.09,0.09,3004,277.77,0.036830437136814
0.0003,878464,2.9671633910766104e-05,4524,6.480765739524941e-05,-4.119352079927921,878576,194,0.09,0.09,3008,276.98,0.03784221305977553
0.0003,878720,3.0434139262069948e-05,4525,4.688181138590153e-05,-1.0277527272701263,878832,194,0.11,0.11,3012,271.58,0.0331163767259568
0.0003,880192,3.009137117260252e-05,4533,4.2499672531448596e-05,0.19464333355426788,880304,194,0.1,0.1,3016,273.91,0.03460409084800631
0.0003,881248,3.293084932920465e-05,4538,5.686137137672631e-05,1.8264523036777973,881360,194,0.11,0.11,3020,271.82,0.036488874233327806
0.0003,882272,2.849765905921231e-05,4544,3.496353133414232e-05,-6.857225611805916,882384,194,0.12,0.12,3024,269.76,0.03384122019633651
0.0003,883280,2.8493862942013948e-05,4549,3.861638208491058e-05,-1.5558986440300941,883392,194,0.11,0.11,3028,272.75,0.031504583603236824
0.0003,884656,2.8222216315043624e-05,4556,4.438852488419798e-05,3.1702686436474323,884768,194,0.1,0.1,3032,275.07,0.03458060452248901
0.0003,886048,3.292489327577641e-05,4563,3.810527630321303e-05,1.144937202334404,886160,194,0.1,0.1,3036,275.07,0.02992299827747047
0.0003,887072,3.2441763551105396e-05,4567,5.681689845005167e-05,-4.848271258175373,887184,194,0.09,0.09,3040,278.06,0.0327756532933563
0.0003,888080,3.106006238340342e-05,4570,4.7194983949339075e-05,-1.7993088737130165,888192,194,0.09,0.09,3044,278.06,0.03499664401169866
0.0003,888832,2.8864309570053592e-05,4572,4.345508943970344e-05,-2.6837359070777893,888944,194,0.1,0.1,3048,276.08,0.030880542821250856
0.0003,890624,2.7245466185377154e-05,4577,5.132578883149108e-05,-12.87194612622261,890736,194,0.1,0.1,3052,276.08,0.032842498389072716
0.0003,891824,2.3549941829514864e-05,4581,5.899181303448131e-05,-5.717506870627403,891936,194,0.1,0.1,3056,276.08,0.035282325465232134
0.0003,892880,2.4157768621080322e-05,4584,6.781226124985551e-05,4.8475075121968985,892992,194,0.1,0.1,3060,276.08,0.028788944124244153
0.0003,893632,2.7618315129984694e-05,4586,4.205714822091977e-05,-0.31257541105151176,893744,194,0.1,0.1,3064,276.08,0.03169415332376957
0.0003,895424,2.8624036872315628e-05,4591,5.90040856423002e-05,4.486786488443613,895536,195,0.1,0.1,3068,276.08,0.03571663412731141
0.0003,896624,3.0192209806045867e-05,4595,4.2347529529251915e-05,6.053560942411423,896736,195,0.1,0.1,3072,276.08,0.03465489367954433
0.0003,897680,2.8308174478297587e-05,4598,3.7116046541996184e-05,1.8109535872936249,897792,195,0.09,0.09,3076,278.23,0.034938024589791894
0.0003,898432,2.9483059392987343e-05,4600,3.473379160823242e-05,-5.414194405078888,898544,195,0.09,0.09,3080,278.23,0.03386921051423997
0.0003,900224,2.7973054557151045e-05,4605,3.8693445048920694e-05,1.0196189060807228,900336,195,0.08,0.08,3084,281.22,0.03396618855185807
0.0003,900896,2.9904505822742067e-05,4607,5.0719235446194944e-05,-6.308216691017151,901008,195,0.09,0.09,3088,278.9,0.033470782451331615
0.0003,902480,2.6190597509412328e-05,4611,5.281600101625372e-05,-3.588280938565731,902592,195,0.09,0.09,3092,278.9,0.03318682895042002
0.0003,903104,2.7938756716139324e-05,4613,3.870242778702959e-05,-3.1343487203121185,903216,195,0.09,0.09,3096,278.9,0.03310796641744673
0.0003,903920,2.79369616009717e-05,4616,5.0797963012882974e-05,-0.7958274707198143,904032,195,0.09,0.09,3100,279.39,0.03267896780744195
0.0003,905248,2.698261960176751e-05,4620,4.697402789588523e-05,1.1259981095790863,905360,195,0.1,0.1,3104,277.45,0.03436337492894381
0.0003,905696,2.7117527565678756e-05,4621,0.00010974502595217928,-7.890238802880049,905808,196,0.1,0.1,3108,277.86,0.03336553054396063
0.0003,907504,2.7777219429481192e-05,4626,4.21135983970089e-05,-3.6794546842575073,907616,196,0.08,0.08,3112,283.26,0.031718555954284966
0.0003,908656,2.950584939753753e-05,4629,3.4407962516525004e-05,3.393746107816696,908768,196,0.08,0.08,3116,283.26,0.0337628562701866
0.0003,910048,2.928458570750081e-05,4633,5.781398306226038e-05,11.342999950051308,910160,196,0.07,0.07,3120,285.35,0.033882293733768165
0.0003,910496,2.8654531774918723e-05,4635,4.174913385668333e-05,-2.4778912961483,910608,196,0.06,0.06,3124,287.41,0.03345979726873338
0.0003,911792,2.8706268039968563e-05,4638,4.9027593831851846e-05,2.9692548848688602,911904,196,0.07,0.07,3128,285.12,0.03183713729958981
0.0003,913248,2.5662135840320843e-05,4643,6.031089856151084e-05,10.43535441160202,913360,196,0.07,0.07,3132,285.12,0.03133171412628144
0.0003,914624,2.959476967134833e-05,4647,4.73992902811915e-05,2.6203619092702866,914736,196,0.07,0.07,3136,285.12,0.03419505257625133
0.0003,915296,2.6060955633511185e-05,4648,4.2648276462387e-05,-6.755295604467392,915408,196,0.07,0.07,3140,285.12,0.03394250257406384
0.0003,916592,3.044534469154314e-05,4652,4.579187384479155e-05,4.919596336781979,916704,197,0.07,0.07,3144,285.12,0.03111502982210368
0.0003,917632,2.801891400849854e-05,4655,7.923852933799935e-05,-1.6480417624115944,917744,197,0.07,0.07,3148,285.23,0.035683478228747845
0.0003,919200,2.6290354753655265e-05,4660,4.7871059109638736e-05,6.2068648636341095,919312,197,0.07,0.07,3152,285.23,0.03242091822903603
0.0003,920096,2.915232903433207e-05,4662,4.03129058668128e-05,0.48537787050008774,920208,197,0.07,0.07,3156,285.23,0.03133367164991796
0.0003,920848,3.3342529604851734e-05,4664,3.8849281054353924e-05,0.057745203375816345,920960,197,0.08,0.08,3160,282.94,0.031421237043105066
0.0003,921904,3.010433465533424e-05,4668,6.066426385586965e-05,0.37625011801719666,922016,197,0.09,0.09,3164,280.73,0.030742835719138384
0.0003,922848,2.834803296991595e-05,4670,4.652279619676847e-05,2.763372154906392,922960,197,0.1,0.1,3168,278.53,0.031080990098416805
0.0003,924224,2.9149214583412686e-05,4674,4.42963081468406e-05,0.8981076963245869,924336,197,0.11,0.11,3172,276.32,0.029740857775323093
0.0003,925424,2.866153806735383e-05,4678,5.064390802544949e-05,7.406753405928612,925536,197,0.11,0.11,3176,276.32,0.027453222079202533
0.0003,926192,3.174944436068472e-05,4680,8.884455519364565e-05,-11.758233964443207,926304,197,0.12,0.12,3180,274.0,0.029476878349669278
0.0003,927232,2.81070110759174e-05,4683,4.023598694402608e-05,0.877590361982584,927344,198,0.12,0.12,3184,274.0,0.028772159945219755
0.0003,928128,2.8029601935486426e-05,4685,4.84183062781085e-05,-3.1807697117328644,928240,198,0.12,0.12,3188,274.3,0.027535212109796703
0.0003,929328,2.934842814283911e-05,4689,3.688188996875397e-05,-0.5368726961314678,929440,198,0.13,0.13,3192,272.05,0.028044809063430876
0.0003,930608,2.96541708166842e-05,4693,0.00011083996741945157,-5.916710190474987,930720,198,0.13,0.13,3196,272.05,0.028054047841578722
0.0003,931712,3.218413098693418e-05,4696,5.07788137724674e-05,1.983480766415596,931824,198,0.11,0.11,3200,276.42,0.030853658798150718
0.0003,932672,3.166752526340133e-05,4698,5.040205883233284e-05,-5.478074416518211,932784,198,0.11,0.11,3204,275.76,0.027603737311437726
0.0003,934048,3.213776881239028e-05,4702,8.203384072658082e-05,-2.9666864424943924,934160,198,0.1,0.1,3208,277.74,0.02524875837843865
0.0003,935248,2.683619538856874e-05,4706,5.042783357112057e-05,2.18159456923604,935360,198,0.1,0.1,3212,277.74,0.02641476650023833
0.0003,936304,3.104415281995898e-05,4709,3.8651944237244606e-05,0.4335844051092863,936416,198,0.1,0.1,3216,277.74,0.030225515249185264
0.0003,937472,3.0020791541574e-05,4712,7.590359791720402e-05,-6.1829987689852715,937584,198,0.1,0.1,3220,277.74,0.028679252602159977
0.0003,938720,2.7997219149256125e-05,4716,4.9827342252228846e-05,0.9803228490054607,938832,199,0.11,0.11,3224,275.53,0.029277471941895783
0.0003,939824,2.8582400091181626e-05,4719,5.248520733402984e-05,7.357346374541521,939936,199,0.1,0.1,3228,277.82,0.03137459035497159
0.0003,940592,2.9520334123844805e-05,4721,5.1956657671325956e-05,-3.3797402679920197,940704,199,0.1,0.1,3232,277.82,0.030459155677817762
0.0003,942016,2.8184720463286794e-05,4725,5.441563325803145e-05,-1.7374986410140991,942128,199,0.12,0.12,3236,274.26,0.029097374179400504
0.0003,943200,2.5662203142928774e-05,4729,5.767867855865916e-05,-6.933709628880024,943312,199,0.12,0.12,3240,274.26,0.029803941026329994
0.0003,943728,2.5853545025711355e-05,4730,5.293113179050124e-05,-0.8325376734137535,943840,199,0.12,0.12,3244,274.26,0.029208278574515134
0.0003,945392,3.335320548103482e-05,4735,6.746037013272144e-05,14.99508821964264,945504,199,0.11,0.11,3248,276.13,0.028603333164937794
0.0003,946816,3.166198712278856e-05,4739,7.545347341419983e-05,-9.772607937455177,946928,199,0.11,0.11,3252,276.13,0.027922687004320323
0.0003,947776,2.9312324727470696e-05,4742,6.321287378341367e-05,-2.136230818927288,947888,199,0.12,0.12,3256,274.17,0.03164416737854481
0.0003,948448,2.6677200935409928e-05,4744,3.841816089789063e-05,7.729896500706673,948560,199,0.11,0.11,3260,276.46,0.03130898647941649
0.0003,949808,2.919705354997859e-05,4748,3.88412656775472e-05,-3.3505042027682066,949920,200,0.1,0.1,3264,278.67,0.02913713245652616
0.0003,951616,3.0965281894168584e-05,4753,6.670400250641251e-05,-4.355946719646454,951728,200,0.09,0.09,3268,280.87,0.030201528454199433
0.0003,951984,3.269494891355862e-05,4754,6.470705841365998e-05,2.5831082314252853,952096,200,0.09,0.09,3272,280.88,0.02627888583811
0.0003,952576,3.716895025718259e-05,4756,4.7470160097873304e-05,-6.329910591244698,952688,200,0.12,0.12,3276,272.4,0.03163815988227725
0.0003,953248,3.1588150704919826e-05,4758,4.9402573495171964e-05,-2.5486135110259056,953360,200,0.11,0.11,3280,274.72,0.02976646483875811
0.0003,954448,2.779423084575683e-05,4761,5.3810368058293534e-05,-6.505428411066532,954560,200,0.12,0.12,3284,272.62,0.028379098046571016
0.0003,956448,3.374114294274477e-05,4767,7.005950033089903e-05,3.2352331951260567,956560,200,0.11,0.11,3288,274.64,0.03063339926302433
0.0003,957376,3.19562475397106e-05,4769,4.398001283334452e-05,6.43892390280962,957488,200,0.1,0.1,3292,276.89,0.034347827662713826
0.0003,958048,3.455207229308144e-05,4771,7.389627739939897e-05,-0.9490459971129894,958160,200,0.1,0.1,3296,276.89,0.033563526754733175
0.0003,959248,3.1816336331758066e-05,4775,5.102052671190904e-05,-2.045641988515854,959360,200,0.1,0.1,3300,276.89,0.03299479454290122
0.0003,961248,3.3677453529890045e-05,4781,5.478751199916587e-05,0.26679133623838425,961360,201,0.09,0.09,3304,279.49,0.03385198232717812
0.0003,962176,2.921136240274791e-05,4783,6.280969523686508e-05,5.274930953979492,962288,201,0.09,0.09,3308,279.49,0.035466066910885274
0.0003,962720,3.0998077818367165e-05,4785,4.2195528180855035e-05,1.6151798497885466,962832,201,0.1,0.1,3312,277.2,0.03379047173075378
0.0003,963824,3.30552513787552e-05,4788,4.566916572912305e-05,1.1171765178442001,963936,201,0.1,0.1,3316,277.2,0.0342450721655041
0.0003,966048,3.1593570156474016e-05,4795,4.1966495246015256e-05,3.175304524600506,966160,201,0.1,0.1,3320,277.2,0.03640196565538645
0.0003,966976,3.445174615990254e-05,4797,8.961282446762198e-05,-0.6052326448261738,967088,201,0.09,0.09,3324,279.41,0.03573835757561028
0.0003,967520,3.13314756112959e-05,4799,5.463409820549714e-05,-5.977763466536999,967632,201,0.1,0.1,3328,277.33,0.03323862503748387
0.0003,967856,3.0476011374958034e-05,4800,4.3102407175865665e-05,0.5331053100526333,967968,201,0.1,0.1,3332,277.33,0.030204096576198936
0.0003,969008,2.7329870135872625e-05,4803,5.153510119271232e-05,-5.13559902459383,969120,201,0.09,0.09,3336,278.53,0.038033328484743834
0.0003,971360,3.617511242737237e-05,4810,5.2275082907726755e-05,4.324104443192482,971472,201,0.09,0.09,3340,278.53,0.038754030712880194
0.0003,972224,3.4531953588157194e-05,4813,0.0002037285560163582,6.355684921145439,972336,202,0.09,0.09,3344,278.53,0.03742064000107348
0.0003,972656,3.5179050883016316e-05,4814,7.703723963459197e-05,3.0221316516399384,972768,202,0.09,0.09,3348,278.53,0.03651821496896446
0.0003,973808,3.362071083756746e-05,4817,4.9173340016750444e-05,6.004089869558811,973920,202,0.09,0.09,3352,278.53,0.03799900133162737
0.0003,975984,3.456147737779247e-05,4824,6.069951314202626e-05,1.9940260909497738,976096,202,0.09,0.09,3356,278.37,0.03834642213769257
0.0003,976784,3.170060608681524e-05,4826,4.65351304228534e-05,-0.6081379558891058,976896,202,0.1,0.1,3360,275.94,0.04013734054751694
0.0003,977328,3.253635486544226e-05,4827,5.438205266727891e-05,3.0505115687847137,977440,202,0.1,0.1,3364,275.94,0.036441843840293586
0.0003,978224,3.5694969938049326e-05,4830,6.830610971064743e-05,4.043468613177538,978336,202,0.11,0.11,3368,273.73,0.039551820955239236
0.0003,978864,3.3603439305807115e-05,4832,4.513262229011161e-05,3.972075179219246,978976,202,0.11,0.11,3372,274.02,0.04354878677986562
0.0003,981376,3.2738610343585606e-05,4839,5.313896065217705e-05,3.3498822078108788,981488,202,0.09,0.09,3376,282.27,0.04112947918474674
0.0003,982128,3.254871990066022e-05,4841,5.4108281119624735e-05,-0.5098820216953754,982240,202,0.09,0.09,3380,282.27,0.03864388621877879
