rollout/ep_len_mean,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success_rate,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/ent_coef
100.0,884,85696,114,-19.9139478,750,0.0,4730,-8.891777038574219,0.001,0.00873565673828125,-28.24920654296875,0.00936658214777708
100.0,888,86400,115,-19.5073433,749,0.0,4774,-8.82011604309082,0.001,0.011317362077534199,-27.642648696899414,0.008991566486656666
100.0,892,86432,115,-18.95779174,749,0.0,4776,-8.822212219238281,0.001,0.3217877149581909,-27.592466354370117,0.008974950760602951
100.0,896,86688,115,-19.071818710000002,749,0.0,4792,-8.829963684082031,0.001,0.012508103623986244,-28.561410903930664,0.008841846138238907
99.01,900,87152,116,-19.036975629999997,748,0.01,4821,-8.967692375183105,0.001,0.008791035041213036,-27.820894241333008,0.008603204973042011
99.01,904,87872,117,-18.8658765,748,0.01,4866,-8.830974578857422,0.001,0.02260010689496994,-27.126117706298828,0.008251872844994068
99.01,908,88032,117,-18.65426832,747,0.01,4876,-8.92028522491455,0.001,0.022242549806833267,-28.323875427246094,0.00817696563899517
99.01,912,88144,117,-19.09261226,747,0.01,4883,-8.876043319702148,0.001,0.014025884680449963,-28.006786346435547,0.00812422577291727
99.01,916,88752,118,-18.708305579999998,746,0.01,4921,-8.777181625366211,0.001,0.30363211035728455,-27.431190490722656,0.007846848107874393
99.01,920,89472,120,-18.64121495,745,0.01,4966,-8.820619583129883,0.001,0.03269590437412262,-27.623252868652344,0.0075309984385967255
99.01,924,89632,120,-19.09044655,745,0.01,4976,-8.847596168518066,0.001,0.010343866422772408,-24.938159942626953,0.007462346460670233
99.01,928,89744,120,-19.05865219,745,0.01,4983,-8.785184860229492,0.001,0.01579706370830536,-24.563186645507812,0.007416935637593269
98.07,932,90128,121,-18.850262710000003,744,0.02,5007,-8.811229705810547,0.001,0.29096829891204834,-29.011241912841797,0.007258639205247164
98.07,936,90848,122,-18.73419588,744,0.02,5052,-8.81823444366455,0.001,0.014809368178248405,-28.200183868408203,0.0069687822833657265
98.07,940,91232,122,-18.535803939999997,744,0.02,5076,-8.752467155456543,0.001,0.1763271540403366,-26.81321907043457,0.006818230263888836
98.07,944,91248,122,-18.459121999999997,744,0.02,5077,-8.890240669250488,0.001,0.014438440091907978,-27.138601303100586,0.0068120588548481464
98.07,948,91728,123,-18.069781609999996,744,0.02,5107,-8.690727233886719,0.001,0.018674449995160103,-29.383575439453125,0.006636534817516804
98.07,952,92448,124,-18.18354129,744,0.02,5152,-8.643280982971191,0.001,0.15579372644424438,-28.93976402282715,0.006362763699144125
98.07,956,92832,124,-18.712691980000002,743,0.02,5176,-8.70195198059082,0.001,0.07879795879125595,-29.676424026489258,0.006221769377589226
98.07,960,92848,124,-18.851353340000003,743,0.02,5177,-8.742130279541016,0.001,0.006834329571574926,-29.706531524658203,0.006215856410562992
98.07,964,93328,125,-18.900139829999997,743,0.02,5207,-8.688030242919922,0.001,0.018239889293909073,-26.62700653076172,0.006045319605618715
98.07,968,94048,126,-19.04862446,742,0.02,5252,-8.687097549438477,0.001,0.011796589940786362,-28.32749366760254,0.0058204177767038345
98.07,972,94432,127,-18.92188431,741,0.02,5276,-8.653241157531738,0.001,0.007374239154160023,-28.469247817993164,0.005695412866771221
98.07,976,94448,127,-19.5390825,741,0.02,5277,-8.72012710571289,0.001,0.012945834547281265,-29.04250717163086,0.005690228193998337
98.07,980,94928,128,-19.80721277,741,0.02,5307,-8.582222938537598,0.001,0.010125992819666862,-29.190793991088867,0.005534075200557709
98.07,984,95648,129,-19.723034350000002,741,0.02,5352,-8.725767135620117,0.001,0.033327240496873856,-27.321399688720703,0.0053101796656847
97.08,988,96032,129,-19.57652957,740,0.03,5376,-8.588445663452148,0.001,0.020186936482787132,-22.701221466064453,0.0052004666067659855
97.08,992,96048,129,-19.852641399999996,740,0.03,5377,-8.654667854309082,0.001,0.016784880310297012,-23.366125106811523,0.005196314305067062
97.08,996,96496,130,-19.79837113,740,0.03,5405,-8.63947868347168,0.001,0.00658017722889781,-28.757761001586914,0.005075397435575724
98.07,1000,97200,131,-19.02620668,740,0.02,5449,-8.520359992980957,0.001,0.03633115440607071,-24.524349212646484,0.0048875692300498486
98.07,1004,97632,131,-19.21001933,740,0.02,5476,-8.494606018066406,0.001,0.006072499323636293,-25.7550048828125,0.004781361203640699
98.07,1008,97648,131,-19.08026766,740,0.02,5477,-8.58405590057373,0.001,0.016730675473809242,-26.6850528717041,0.004777370952069759
98.07,1012,98096,132,-18.87903671,739,0.02,5505,-8.615254402160645,0.001,0.0073087504133582115,-26.143898010253906,0.004665801767259836
98.07,1016,98800,133,-18.956600859999998,739,0.02,5549,-8.57552719116211,0.001,0.2809011936187744,-28.567829132080078,0.004493751563131809
98.07,1020,99232,134,-18.538245410000002,738,0.02,5576,-8.463970184326172,0.001,0.01684996485710144,-25.454092025756836,0.004395780153572559
98.07,1024,99248,134,-18.30681725,738,0.02,5577,-8.449834823608398,0.001,0.259784460067749,-26.797929763793945,0.004392350558191538
97.08,1028,99504,134,-18.12980142,738,0.03,5593,-8.468576431274414,0.001,0.009469904005527496,-24.6940975189209,0.00433696573600173
98.02,1032,100096,135,-18.446035670000004,738,0.02,5630,-8.490240097045898,0.001,0.008095083758234978,-27.22439193725586,0.004207800608128309
98.02,1036,100800,136,-18.89573452,737,0.02,5674,-8.479988098144531,0.001,0.014219310134649277,-25.795574188232422,0.004051863681524992
98.02,1040,100832,136,-19.20669114,737,0.02,5676,-8.490379333496094,0.001,0.00876619666814804,-26.813982009887695,0.004045089706778526
98.02,1044,101104,137,-19.49644104,737,0.02,5693,-8.419349670410156,0.001,0.030818015336990356,-23.7457275390625,0.003990953788161278
98.02,1048,101696,137,-19.60786808,737,0.02,5730,-8.506053924560547,0.001,0.2717832922935486,-25.03447723388672,0.0038691761437803507
98.02,1052,102400,138,-19.456707039999998,736,0.02,5774,-8.473546981811523,0.001,0.008062461391091347,-28.596614837646484,0.003737021004781127
98.02,1056,102432,139,-19.07867296,736,0.02,5776,-8.353386878967285,0.001,0.0073324041441082954,-26.275527954101562,0.0037304777652025223
98.02,1060,102704,139,-19.01149942,736,0.02,5793,-8.440885543823242,0.001,0.012862011790275574,-23.53445053100586,0.0036765653640031815
98.02,1064,103296,140,-19.0857642,736,0.02,5830,-8.392749786376953,0.001,0.005929302889853716,-27.126279830932617,0.0035737273283302784
97.03,1068,103872,141,-19.07824467,735,0.03,5866,-8.446855545043945,0.001,0.014635012485086918,-27.451244354248047,0.0034684757702052593
97.03,1072,104032,141,-19.2752139,735,0.03,5876,-8.353740692138672,0.001,0.012450139969587326,-27.336711883544922,0.003439385676756501
97.03,1076,104144,141,-18.81584354,735,0.03,5883,-8.398675918579102,0.001,0.2663353681564331,-25.981096267700195,0.0034196244087070227
97.03,1080,104752,142,-18.80508213,734,0.03,5921,-8.350746154785156,0.001,0.0069115012884140015,-15.306392669677734,0.0033277838956564665
97.03,1084,105472,143,-18.802687029999998,734,0.03,5966,-8.411261558532715,0.001,0.006994733586907387,-27.295654296875,0.003213406540453434
98.02,1088,105632,143,-18.906714479999998,734,0.02,5976,-8.391736030578613,0.001,0.030588287860155106,-24.23995018005371,0.0031855106353759766
98.02,1092,105744,144,-18.667793839999998,734,0.02,5983,-8.376224517822266,0.001,0.024218033999204636,-25.17629051208496,0.003166578710079193
98.02,1096,106352,144,-18.551408159999998,733,0.02,6021,-8.357381820678711,0.001,0.008089995011687279,-26.886484146118164,0.0030650640837848186
98.02,1100,107072,146,-18.62905103,733,0.02,6066,-8.349489212036133,0.001,0.017880816012620926,-26.932636260986328,0.0029477530624717474
98.02,1104,107232,146,-18.39998894,732,0.02,6076,-8.303695678710938,0.001,0.028601858764886856,-24.430221557617188,0.002923346357420087
97.03,1108,107264,146,-18.346634129999998,732,0.03,6078,-8.253934860229492,0.001,0.009370183572173119,-25.930679321289062,0.002918609417974949
97.03,1112,107728,146,-18.029343099999995,733,0.03,6107,-8.23755168914795,0.001,0.008049492724239826,-25.086111068725586,0.0028507309034466743
97.03,1116,108464,147,-18.02861021,733,0.03,6153,-8.335428237915039,0.001,0.011896482668817043,-26.057329177856445,0.0027489550411701202
97.03,1120,108832,148,-19.128534090000002,733,0.03,6176,-8.265473365783691,0.001,0.01280115731060505,-23.66095733642578,0.0027008175384253263
97.03,1124,108864,148,-19.1728501,733,0.03,6178,-8.293813705444336,0.001,0.00975105632096529,-25.50265121459961,0.002696736715734005
98.02,1128,109328,149,-19.22957209,733,0.02,6207,-8.336856842041016,0.001,0.011721917428076267,-25.819072723388672,0.0026377008762210608
98.02,1132,110064,149,-19.29058512,733,0.02,6253,-8.199970245361328,0.001,0.25224024057388306,-26.085247039794922,0.0025410964153707027
98.02,1136,110432,150,-19.118795530000003,733,0.02,6276,-8.15330696105957,0.001,0.007377744186669588,-19.238035202026367,0.0024966560304164886
98.02,1140,110464,150,-19.27387601,733,0.02,6278,-8.178407669067383,0.001,0.010057778097689152,-17.606882095336914,0.002493391279131174
98.02,1144,110928,151,-19.01763821,734,0.02,6307,-8.195415496826172,0.001,0.005553409457206726,-20.69780921936035,0.0024425345472991467
98.02,1148,111664,152,-19.11694677,734,0.02,6353,-8.152015686035156,0.001,0.009301375597715378,-25.74945831298828,0.0023543168790638447
98.02,1152,112032,152,-19.230257499999997,733,0.02,6376,-8.076844215393066,0.001,0.008356694132089615,-21.75415802001953,0.0023107563611119986
98.02,1156,112064,152,-18.95265913,733,0.02,6378,-8.17886734008789,0.001,0.011110827326774597,-23.67084503173828,0.0023071395698934793
98.02,1160,112528,153,-19.00420509,733,0.02,6407,-8.137433052062988,0.001,0.0074377176351845264,-23.66132164001465,0.002253981539979577
98.02,1164,113264,154,-18.863391410000002,733,0.02,6453,-8.17856502532959,0.001,0.011496378108859062,-27.3508243560791,0.002179094823077321
99.01,1168,113632,155,-19.08610996,732,0.01,6476,-8.120363235473633,0.001,0.015114937908947468,-24.41921043395996,0.0021375026553869247
99.01,1172,113664,155,-18.741796530000002,732,0.01,6478,-8.060856819152832,0.001,0.021868355572223663,-23.961366653442383,0.002133989240974188
99.01,1176,114128,155,-18.643698999999998,732,0.01,6507,-8.110488891601562,0.001,0.040054045617580414,-22.618412017822266,0.0020866787526756525
99.01,1180,114864,156,-18.841274439999996,732,0.01,6553,-8.050859451293945,0.001,0.005280322395265102,-23.04207992553711,0.0020180516876280308
99.01,1184,115232,157,-18.591234279999995,732,0.01,6576,-8.064620018005371,0.001,0.009452798403799534,-19.542556762695312,0.001983539666980505
99.01,1188,115264,157,-18.71603157,732,0.01,6578,-8.0110502243042,0.001,0.015004179440438747,-17.893726348876953,0.001980746863409877
99.01,1192,115728,157,-19.093911020000004,733,0.01,6607,-8.026555061340332,0.001,0.0425976887345314,-22.690271377563477,0.001942722941748798
99.01,1196,116464,158,-18.87298171,733,0.01,6653,-8.036057472229004,0.001,0.006774766370654106,-22.177047729492188,0.0018808025633916259
99.01,1200,116832,159,-19.037817729999997,732,0.01,6676,-7.968623161315918,0.001,0.008937032893300056,-22.91808319091797,0.001848992775194347
99.01,1204,116864,159,-18.98269364,733,0.01,6678,-8.064393997192383,0.001,0.0034810220822691917,-20.47427749633789,0.0018462089356034994
100.0,1208,117328,160,-18.94772854,733,0.0,6707,-7.871625900268555,0.001,0.01655801385641098,-18.162004470825195,0.0018080049194395542
100.0,1212,118064,161,-19.32345659,732,0.0,6753,-8.003032684326172,0.001,0.012451190501451492,-17.338634490966797,0.001751201692968607
99.01,1216,118432,161,-19.00287298,732,0.01,6776,-7.915905952453613,0.001,0.014832116663455963,-22.714534759521484,0.0017298192251473665
99.01,1220,118448,161,-19.01391564,732,0.01,6777,-7.9927077293396,0.001,0.007129883859306574,-23.804195404052734,0.0017288100207224488
99.01,1224,118896,162,-18.436532240000005,732,0.01,6805,-8.004097938537598,0.001,0.01162971742451191,-17.115243911743164,0.001695210812613368
99.01,1228,119600,163,-18.32698772,731,0.01,6849,-7.995141506195068,0.001,0.006962816696614027,-21.708026885986328,0.0016713867662474513
97.03,1232,119920,163,-17.76586725,731,0.03,6869,-7.950143814086914,0.001,0.004972807131707668,-18.608848571777344,0.0016516727628186345
97.03,1236,120032,164,-17.44888552,731,0.03,6876,-7.863927364349365,0.001,0.005778895691037178,-19.321880340576172,0.0016441283514723182
96.04,1240,120064,164,-17.06055631,731,0.04,6878,-7.975404262542725,0.001,0.007845977321267128,-21.51898193359375,0.0016419637249782681
96.04,1244,120528,164,-17.065511869999998,731,0.04,6907,-7.906033992767334,0.001,0.007178591098636389,-18.567853927612305,0.001611471176147461
96.04,1248,121264,165,-17.06292595,731,0.04,6953,-7.875868320465088,0.001,0.006501802708953619,-11.148172378540039,0.0015656951582059264
96.04,1252,121632,166,-17.118321639999998,730,0.04,6976,-7.88548469543457,0.001,0.0068392022512853146,-15.974103927612305,0.0015495548723265529
96.04,1256,121664,166,-17.283089150000002,730,0.04,6978,-7.90745735168457,0.001,0.0044852253049612045,-21.1905574798584,0.0015481036389246583
96.04,1260,122128,167,-17.178684790000005,730,0.04,7007,-7.829911231994629,0.001,0.008551663719117641,-11.487297058105469,0.0015185088850557804
96.04,1264,122864,168,-17.199063719999998,730,0.04,7053,-7.8099164962768555,0.001,0.22832059860229492,-25.428428649902344,0.0014758666511625051
95.05,1268,123232,168,-17.27884289,730,0.05,7076,-7.839176654815674,0.001,0.007908139377832413,-20.77153778076172,0.0014487640000879765
95.05,1272,123248,168,-17.69163771,730,0.05,7077,-7.726662635803223,0.001,0.007105878554284573,-18.741641998291016,0.0014476011274382472
95.05,1276,123696,169,-17.912249160000002,731,0.05,7105,-7.752679824829102,0.001,0.013262061402201653,-22.301862716674805,0.0014235905837267637
95.05,1280,124400,170,-17.61126161,731,0.05,7149,-7.833244323730469,0.001,0.0049049388617277145,-13.150924682617188,0.0013788132928311825
95.05,1284,124832,170,-17.9572522,731,0.05,7176,-7.76713228225708,0.001,0.010907451622188091,-13.092416763305664,0.0013585271080955863
95.05,1288,124848,170,-17.79076286,731,0.05,7177,-7.763349533081055,0.001,0.004236188251525164,-10.303006172180176,0.0013578567886725068
95.05,1292,125296,171,-17.75912898,730,0.05,7205,-7.758913993835449,0.001,0.0035616238601505756,-12.953298568725586,0.0013407664373517036
95.05,1296,126000,172,-18.12121504,730,0.05,7249,-7.709975719451904,0.001,0.005700523033738136,-12.574380874633789,0.0013091001892462373
95.05,1300,126432,173,-18.15677141,730,0.05,7276,-7.717106819152832,0.001,0.012384804897010326,-18.3040714263916,0.0012908832868561149
95.05,1304,126448,173,-18.393583749999998,730,0.05,7277,-7.734375476837158,0.001,0.008057288825511932,-17.585716247558594,0.001290132524445653
95.05,1308,126896,173,-18.3473937,729,0.05,7305,-7.810541152954102,0.001,0.004085219465196133,-15.547958374023438,0.0012668035924434662
95.05,1312,127600,174,-18.108307200000002,729,0.05,7349,-7.6831583976745605,0.001,0.004778752569109201,-12.229836463928223,0.0012357763480395079
96.04,1316,128032,175,-18.27600604,729,0.04,7376,-7.664973258972168,0.001,0.012195584364235401,-11.241336822509766,0.0012161086779087782
96.04,1320,128048,175,-18.034718,729,0.04,7377,-7.681870460510254,0.001,0.007838753052055836,-10.492084503173828,0.0012154745636507869
95.05,1324,128304,175,-17.744126429999998,729,0.05,7393,-7.647978782653809,0.001,0.008975883945822716,-8.044633865356445,0.0012066932395100594
95.05,1328,128896,176,-18.03551268,728,0.05,7430,-7.7439165115356445,0.001,0.00584016740322113,-10.815511703491211,0.001186951296404004
96.04,1332,129536,177,-18.28435763,728,0.04,7470,-7.649864196777344,0.001,0.0042428430169820786,-12.938011169433594,0.0011626440100371838
97.03,1336,129648,177,-18.6269695,728,0.03,7477,-7.675463676452637,0.001,0.005469124764204025,-13.414630889892578,0.0011590365320444107
97.03,1340,129744,178,-18.586777650000002,728,0.03,7483,-7.755888938903809,0.001,0.005690531339496374,-11.410303115844727,0.0011557588586583734
97.03,1344,130352,179,-18.609018419999998,728,0.03,7521,-7.693668365478516,0.001,0.01718774437904358,-5.205981254577637,0.0011357985204085708
97.03,1348,131136,179,-18.860878810000003,729,0.03,7570,-7.673320293426514,0.001,0.0025747213512659073,-9.783266067504883,0.0011116457171738148
97.03,1352,131248,179,-19.14730957,729,0.03,7577,-7.620774269104004,0.001,0.005620931275188923,-8.88551139831543,0.001108210301026702
97.03,1356,131344,180,-18.989705259999997,729,0.03,7583,-7.619585037231445,0.001,0.010279383510351181,-14.116601943969727,0.0011055850191041827
97.03,1360,131952,181,-19.081048399999997,728,0.03,7621,-7.621870994567871,0.001,0.004731559660285711,-14.282939910888672,0.001083074021153152
97.03,1364,132736,182,-19.266240800000002,727,0.03,7670,-7.575445175170898,0.001,0.0029158208053559065,-14.121139526367188,0.001059139147400856
98.02,1368,132848,182,-19.039162840000003,727,0.02,7677,-7.58716344833374,0.001,0.0048056710511446,-14.157853126525879,0.0010556087363511324
98.02,1372,132944,182,-19.00202468,727,0.02,7683,-7.6057939529418945,0.001,0.009031811729073524,-13.242127418518066,0.0010521814692765474
98.02,1376,133552,183,-18.77750925,727,0.02,7721,-7.571287631988525,0.001,0.003458573017269373,-9.144365310668945,0.0010343240574002266
98.02,1380,134336,184,-18.63260282,726,0.02,7770,-7.566793918609619,0.001,0.019588343799114227,-6.554293632507324,0.0010179601376876235
97.03,1384,134448,184,-18.357492089999997,726,0.03,7777,-7.539484024047852,0.001,0.4453907012939453,-8.548969268798828,0.0010159577941522002
97.03,1388,134480,185,-18.47318849,726,0.03,7779,-7.470547199249268,0.001,0.12155600637197495,-5.382864475250244,0.0010154163464903831
97.03,1392,134928,185,-18.327455120000003,726,0.03,7807,-7.498550891876221,0.001,0.006297967862337828,-5.1246442794799805,0.0010093377204611897
97.03,1396,135664,186,-18.26580434,726,0.03,7853,-7.552873134613037,0.001,0.20567508041858673,-9.064496040344238,0.0009914280381053686
97.03,1400,136048,187,-18.70104969,727,0.03,7877,-7.455945014953613,0.001,0.00539130624383688,-16.252483367919922,0.0009815110825002193
97.03,1404,136080,187,-18.518085130000003,727,0.03,7879,-7.487654209136963,0.001,0.003612973727285862,-16.350341796875,0.000980544020421803
97.03,1408,136528,187,-18.53408858,726,0.03,7907,-7.463799476623535,0.001,0.004742712713778019,-12.495601654052734,0.0009660568321123719
