rollout/success_rate,rollout/ep_len_mean,time/time_elapsed,time/fps,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps,train/ent_coef_loss,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,train/ent_coef
0.17,97.45,597,928,34647,-0.1897638738155365,5548,554464,1.7577629089355469,7.291734800674021e-05,0.001,-16.05495837,0.0002907786692958325
0.18,97.41,597,928,34670,-0.17953556776046753,5552,554832,0.7988072037696838,3.906963320332579e-05,0.001,-16.051474959999997,0.000291387434117496
0.19,97.3,597,928,34690,-0.10734086483716965,5556,555152,-3.076470375061035,5.196658457862213e-05,0.001,-16.033403329999995,0.00029147666646167636
0.2,97.17,598,928,34707,-0.1597919464111328,5560,555424,2.1743154525756836,3.574862421373837e-05,0.001,-15.985329679999998,0.0002890247560571879
0.2,97.17,598,928,34747,-0.176071435213089,5564,556064,1.0200756788253784,4.865930532105267e-05,0.001,-15.913364989999998,0.00029200807330198586
0.2,97.17,599,928,34770,-0.22633111476898193,5568,556432,-2.6361799240112305,3.2618710974929854e-05,0.001,-15.836232219999998,0.0002958409604616463
0.2,97.17,599,928,34790,-0.1323346197605133,5572,556752,1.51664137840271,5.185224654269405e-05,0.001,-15.848268459999996,0.0002967332839034498
0.19,97.27,599,928,34807,-0.20851972699165344,5576,557024,1.7540260553359985,7.70940532675013e-05,0.001,-15.777574360000001,0.000300622166832909
0.15,97.67,600,928,34847,-0.14279472827911377,5580,557664,-0.5459946393966675,6.9212524977047e-05,0.001,-15.810007629999998,0.00030025228625163436
0.13,97.97,601,928,34870,-0.1114676296710968,5584,558032,1.8483186960220337,7.327091589104384e-05,0.001,-15.84788456,0.0002985658938996494
0.15,97.83,601,928,34885,-0.12439829111099243,5588,558272,0.8949136137962341,5.039440293330699e-05,0.001,-15.806399109999997,0.00029942559194751084
0.16,97.8,601,928,34907,-0.18516412377357483,5592,558624,-2.689034938812256,3.807032771874219e-05,0.001,-15.864478029999997,0.00030004529980942607
0.16,97.8,602,928,34947,-0.14813344180583954,5596,559264,0.07792164385318756,4.156291834078729e-05,0.001,-15.973711540000002,0.0002975871611852199
0.15,97.87,602,928,34970,-0.1240372285246849,5600,559632,-2.329747200012207,9.874483657767996e-05,0.001,-16.01375389,0.0002970991190522909
0.13,98.29,603,928,34985,-0.16271661221981049,5604,559872,2.878265380859375,6.149755790829659e-05,0.001,-16.02187378,0.0002971033682115376
0.11,98.85,603,928,35007,-0.08262185752391815,5608,560224,-2.6411545276641846,4.494772292673588e-05,0.001,-16.08886886,0.0002987382176797837
0.11,98.85,604,928,35047,-0.12020788341760635,5612,560864,-0.9019821882247925,3.4406210033921525e-05,0.001,-15.994731849999999,0.0002908596652559936
0.09,99.04,604,928,35070,-0.1792396903038025,5616,561232,-2.4534289836883545,4.876220191363245e-05,0.001,-15.999686290000001,0.0002895091602113098
0.09,99.04,604,928,35085,-0.10225319117307663,5620,561472,-3.0677170753479004,5.6838340242393315e-05,0.001,-16.063681480000003,0.0002865950809791684
0.08,99.32,605,928,35107,-0.12544657289981842,5624,561824,2.21349835395813,3.322403063066304e-05,0.001,-16.18222529,0.00028344124439172447
0.08,99.32,605,928,35147,-0.22008554637432098,5628,562464,-1.4529063701629639,0.0001340188755420968,0.001,-16.1917965,0.000289037125185132
0.08,99.32,606,928,35170,-0.17579342424869537,5632,562832,-0.541998028755188,4.7548524889862165e-05,0.001,-16.288816120000003,0.00028659423696808517
0.08,99.32,606,928,35185,-0.1559925079345703,5636,563072,-0.974135160446167,3.0156579668982886e-05,0.001,-16.27515504,0.0002858139050658792
0.07,99.35,606,928,35207,-0.09484019875526428,5640,563424,-0.17214465141296387,4.0157050534617156e-05,0.001,-16.23043566,0.00028429972007870674
0.06,99.55,607,928,35247,-0.15482380986213684,5644,564064,1.0131855010986328,3.330117033328861e-05,0.001,-16.268503170000002,0.000282151042483747
0.06,99.55,608,928,35270,-0.11511898040771484,5648,564432,0.692162036895752,3.6749046557815745e-05,0.001,-16.290880279999996,0.0002823426912073046
0.05,99.59,608,928,35285,-0.014608077704906464,5652,564672,0.5961031317710876,4.04536840505898e-05,0.001,-16.40472414,0.000281487446045503
0.04,99.7,608,927,35307,-0.1587482988834381,5656,565024,-0.7395133972167969,3.261728124925867e-05,0.001,-16.448715,0.00027987550129182637
0.03,99.83,609,928,35347,-0.06214509531855583,5660,565664,-2.643899440765381,3.081232716795057e-05,0.001,-16.502602349999997,0.000279717001831159
0.03,99.83,609,928,35370,-0.05936573073267937,5664,566032,0.23699021339416504,4.283094312995672e-05,0.001,-16.539684989999998,0.0002787545963656157
0.04,99.76,610,927,35379,-0.1498614251613617,5668,566176,2.061854362487793,3.426268449402414e-05,0.001,-16.53141402,0.00028004718478769064
0.04,99.76,610,928,35407,-0.10989804565906525,5672,566624,6.880794525146484,6.339212995953858e-05,0.001,-16.60057103,0.000286433583823964
0.04,99.76,611,927,35447,-0.025432007387280464,5676,567264,2.091404914855957,5.8841807913267985e-05,0.001,-16.648800929999997,0.0003041727759409696
0.04,99.76,611,927,35470,-0.046455711126327515,5680,567632,0.715416431427002,4.086252738488838e-05,0.001,-16.71987353,0.0003010120417457074
0.04,99.76,611,927,35479,-0.063056081533432,5684,567776,1.8317060470581055,7.808449299773201e-05,0.001,-16.77097364,0.0002997181436512619
0.02,99.9,612,927,35507,-0.0959208682179451,5688,568224,-0.5270074009895325,8.158307173289359e-05,0.001,-16.83454382,0.0002996195398736745
0.01,99.93,613,927,35547,0.0004287809133529663,5692,568864,2.7409045696258545,0.00011695739522110671,0.001,-16.790653350000003,0.0002976581163238734
0.03,99.87,613,927,35570,-0.046204615384340286,5696,569232,-1.654026985168457,6.709706940455362e-05,0.001,-16.67374649,0.0002975829120259732
0.03,99.87,613,927,35579,-0.10510734468698502,5700,569376,-3.417754650115967,9.998060704674572e-05,0.001,-16.6289156,0.0002964897430501878
0.03,99.87,614,927,35607,-0.12840023636817932,5704,569824,-1.1807821989059448,0.0027915399987250566,0.001,-16.699785660000003,0.00028808056958951056
0.03,99.87,614,927,35647,0.024247871711850166,5708,570464,0.2818506360054016,6.355532968882471e-05,0.001,-16.63689583,0.0002837365900631994
0.03,99.87,615,927,35670,-0.12471510469913483,5712,570832,0.7903764247894287,7.060428470140323e-05,0.001,-16.627127220000002,0.0002860034292098135
0.03,99.87,615,927,35679,-0.04372943937778473,5716,570976,2.5843610763549805,8.629233343526721e-05,0.001,-16.621053500000002,0.0002872038458008319
0.03,99.87,615,927,35707,-0.09720021486282349,5720,571424,-0.14287716150283813,5.682083428837359e-05,0.001,-16.623671660000003,0.00028347072657197714
0.03,99.87,616,927,35747,-0.11139000952243805,5724,572064,-4.331414699554443,4.420874756760895e-05,0.001,-16.568633029999997,0.0002773830492515117
0.03,99.87,616,927,35770,-0.0029592718929052353,5728,572432,1.5378124713897705,3.743252455024049e-05,0.001,-16.54304964,0.0002724170044530183
0.03,99.87,617,927,35779,-0.03547235578298569,5732,572576,2.9262497425079346,0.002278874395415187,0.001,-16.43807142,0.0002725682279560715
0.03,99.87,617,927,35807,-0.06812003254890442,5736,573024,1.8758747577667236,0.00016513746231794357,0.001,-16.4803293,0.00027616569423116744
0.03,99.87,618,928,35847,-0.07776099443435669,5740,573664,0.5493314266204834,0.00011602406448218971,0.001,-16.51183065,0.00027925081667490304
0.03,99.87,618,928,35870,-0.10106175392866135,5744,574032,-3.491629123687744,4.0957478631753474e-05,0.001,-16.479198670000002,0.00028115345048718154
0.03,99.87,618,928,35879,-0.012365143746137619,5748,574176,-1.1992437839508057,5.861226964043453e-05,0.001,-16.54889394,0.0002803317620418966
0.03,99.87,618,928,35907,-0.04352957755327225,5752,574624,-1.4415204524993896,3.2032148737926036e-05,0.001,-16.55399216,0.0002775870671030134
0.03,99.87,619,929,35947,0.005265900865197182,5756,575264,2.39021635055542,5.8990364777855575e-05,0.001,-16.501057089999996,0.0002732261491473764
0.03,99.87,619,929,35970,-0.021000375971198082,5760,575632,0.11979803442955017,4.14276983065065e-05,0.001,-16.509112290000004,0.0002724899968598038
0.03,99.87,619,929,35979,0.0034032240509986877,5764,575776,0.19575107097625732,0.0012897562701255083,0.001,-16.50000355,0.0002724993391893804
0.02,99.94,620,929,36007,-0.04741409048438072,5768,576224,2.1927971839904785,5.818244972033426e-05,0.001,-16.51701096,0.0002682017220649868
0.02,99.94,620,929,36047,0.021305983886122704,5772,576864,-1.0185036659240723,3.4086093364749104e-05,0.001,-16.54269619,0.00027144033811055124
0.02,99.94,620,929,36070,0.024670226499438286,5776,577232,-5.001763343811035,5.0987189752049744e-05,0.001,-16.42225161,0.00026746559888124466
0.02,99.94,621,929,36079,-0.02139219269156456,5780,577376,-1.8451331853866577,3.314951391075738e-05,0.001,-16.32007284,0.0002651592658367008
0.02,99.94,621,929,36107,-0.009800387546420097,5784,577824,-2.7338948249816895,7.236661622300744e-05,0.001,-16.286478300000002,0.00026353122666478157
0.02,99.94,621,930,36147,0.003478720784187317,5788,578464,0.6109618544578552,3.656826447695494e-05,0.001,-16.123877970000002,0.0002601174346636981
0.02,99.94,622,930,36170,0.08324716985225677,5792,578832,-0.5514273047447205,8.887951844371855e-05,0.001,-16.217156170000003,0.0002603976463433355
0.0,100.0,622,930,36179,0.08944711089134216,5796,578976,0.0021479129791259766,6.855064566479996e-05,0.001,-16.29797593,0.00026025614351965487
0.0,100.0,622,930,36207,0.0010310467332601547,5800,579424,-1.1833817958831787,3.644321986939758e-05,0.001,-16.30020194,0.0002605936606414616
0.0,100.0,623,930,36247,-0.10405676066875458,5804,580064,-4.465738773345947,8.272583363577724e-05,0.001,-16.30042746,0.0002619201550260186
0.01,99.91,623,930,36269,0.0693075880408287,5808,580416,0.96675044298172,4.00300050387159e-05,0.001,-16.339372039999997,0.00026008221902884543
0.03,99.75,623,930,36278,-0.022634906694293022,5812,580560,3.1097850799560547,4.425952647579834e-05,0.001,-16.378354359999996,0.0002615360135678202
0.03,99.75,624,930,36307,0.03246258944272995,5816,581024,-2.3557939529418945,4.709092900156975e-05,0.001,-16.393761049999995,0.0002661295293364674
0.03,99.75,625,930,36347,0.009206278249621391,5820,581664,0.9385566711425781,5.35645849595312e-05,0.001,-16.27762002,0.00026224381872452796
0.03,99.75,625,930,36369,0.01085644494742155,5824,582016,0.03863781690597534,7.035840826574713e-05,0.001,-16.241144219999995,0.0002633415278978646
0.03,99.75,625,930,36378,0.004175128415226936,5828,582160,-0.6467931270599365,8.28067131806165e-05,0.001,-16.281603299999993,0.00026375247398391366
0.03,99.75,626,930,36407,0.009222084656357765,5832,582624,0.8972396850585938,3.467398346401751e-05,0.001,-16.2973066,0.0002668528468348086
0.03,99.75,626,930,36447,0.07069645822048187,5836,583264,-1.1996581554412842,3.54295116267167e-05,0.001,-16.33653403,0.00027227518148720264
0.03,99.75,627,930,36469,0.09397944808006287,5840,583616,2.365212917327881,3.859997013933025e-05,0.001,-16.29738984,0.0002711906563490629
0.03,99.75,627,930,36478,-0.022525891661643982,5844,583760,-1.3080580234527588,3.6779692891286686e-05,0.001,-16.32783621,0.00027202654746361077
0.03,99.75,627,930,36507,0.015290132723748684,5848,584224,5.27683687210083,0.002775788540020585,0.001,-16.285001559999998,0.0002751682768575847
0.03,99.75,628,931,36547,0.10875795781612396,5852,584864,4.853442668914795,5.901836993871257e-05,0.001,-16.19652404,0.00028477024170570076
0.04,99.57,628,931,36560,0.018861543387174606,5856,585072,-0.02826482057571411,5.559336568694562e-05,0.001,-16.20718606,0.0002895790385082364
0.05,99.39,628,931,36574,-0.03154519945383072,5860,585296,-1.1185650825500488,3.553126225597225e-05,0.001,-16.265574570000002,0.0002936683304142207
0.05,99.39,628,931,36607,-0.01684790477156639,5864,585824,-2.767824649810791,6.157688039820641e-05,0.001,-16.32966691,0.00028664100682362914
0.05,99.39,629,931,36647,-0.042004551738500595,5868,586464,-0.3562391400337219,3.1138381018536165e-05,0.001,-16.323009589999998,0.0002805871772579849
0.05,99.39,629,931,36660,-0.0340631902217865,5872,586672,-0.9490261077880859,4.555748455459252e-05,0.001,-16.22600924,0.00027954153483733535
0.07,99.13,629,931,36670,-0.007909545674920082,5876,586832,-4.55695104598999,2.573368328739889e-05,0.001,-16.27912852,0.0002788527053780854
0.08,99.0,630,931,36694,0.06460030376911163,5880,587216,0.8451933264732361,3.2969022868201137e-05,0.001,-16.21294256,0.0002754000888671726
0.08,99.0,630,932,36747,0.13359424471855164,5884,588064,-1.3095788955688477,4.2818719521164894e-05,0.001,-16.296642199999997,0.00027130034868605435
0.08,99.0,631,932,36760,0.01681698113679886,5888,588272,-2.6297056674957275,4.232191349728964e-05,0.001,-16.40615354,0.0002698437310755253
0.08,99.0,631,932,36770,0.10778098553419113,5892,588432,2.6581544876098633,4.0632308810018e-05,0.001,-16.36018369,0.00026881220401264727
0.08,99.0,631,932,36794,0.04296894371509552,5896,588816,-0.928341805934906,3.8489575672429055e-05,0.001,-16.26948284,0.00026972100022248924
0.09,98.87,632,932,36845,0.12069780379533768,5900,589632,-0.022837162017822266,3.297267176094465e-05,0.001,-16.327765239999998,0.0002661513863131404
0.09,98.87,632,932,36860,0.02893739566206932,5904,589872,1.5071518421173096,4.314430043450557e-05,0.001,-16.31649004,0.00026832352159544826
0.08,98.96,633,932,36870,-0.0029471032321453094,5908,590032,-1.30234956741333,3.31360351992771e-05,0.001,-16.236004310000002,0.0002697585441637784
0.06,99.12,633,932,36894,-0.009100446477532387,5912,590416,-1.2564436197280884,2.685429535631556e-05,0.001,-16.162207860000002,0.0002685185754671693
0.06,99.12,634,931,36945,0.031139448285102844,5916,591232,-3.3111133575439453,8.424675615970045e-05,0.001,-16.17251479,0.00026833656011149287
0.06,99.12,634,931,36960,0.08261273801326752,5920,591472,2.691901206970215,5.2520194003591314e-05,0.001,-16.16671062,0.00026725573115982115
0.06,99.12,634,931,36970,0.07427028566598892,5924,591632,1.5986820459365845,0.00010908584226854146,0.001,-16.150043340000003,0.0002675883297342807
0.06,99.12,635,931,36994,0.20358657836914062,5928,592016,1.87716543674469,6.191215652506799e-05,0.001,-16.167805089999998,0.00026946235448122025
0.06,99.12,636,932,37045,0.10289792716503143,5932,592832,0.2450796365737915,0.0026670549996197224,0.001,-16.195177049999998,0.0002703209756873548
0.06,99.12,636,932,37060,0.1582270711660385,5936,593072,1.8665165901184082,7.616190850967541e-05,0.001,-16.19354704,0.0002714488946367055
0.06,99.12,636,932,37070,0.1457112729549408,5940,593232,0.42716169357299805,5.5973592679947615e-05,0.001,-16.309347090000003,0.0002719619369599968
0.06,99.12,636,932,37094,0.11834480613470078,5944,593616,1.1819839477539062,3.9275881135836244e-05,0.001,-16.28491177,0.00026861566584557295
0.06,99.12,637,932,37145,0.11945852637290955,5948,594432,-0.19848352670669556,4.9493537517264485e-05,0.001,-16.36598432,0.0002703274367377162
0.06,99.12,637,932,37160,-0.05758115276694298,5952,594672,-2.6813840866088867,0.00011024568811990321,0.001,-16.41320111,0.00026782421628013253
0.05,99.3,637,932,37170,0.1329788863658905,5956,594832,0.9565057158470154,7.976616325322539e-05,0.001,-16.434262259999997,0.000266014103544876
0.04,99.48,638,932,37194,0.06180895119905472,5960,595216,-1.8146741390228271,5.019610034651123e-05,0.001,-16.29464744,0.00026737916050478816
0.04,99.48,639,932,37245,0.040585123002529144,5964,596032,-1.4551076889038086,8.790009451331571e-05,0.001,-16.25080258,0.000265160808339715
0.04,99.48,639,932,37260,0.22865928709506989,5968,596272,6.46677303314209,5.1402261306066066e-05,0.001,-16.281037650000002,0.00026759851607494056
0.04,99.48,639,932,37270,0.12028228491544724,5972,596432,5.53772497177124,3.0494638849631883e-05,0.001,-16.39116185,0.0002727133105508983
0.02,99.74,639,932,37294,0.18596652150154114,5976,596816,-2.006437063217163,4.2089242924703285e-05,0.001,-16.38080497,0.00028094224398955703
0.01,99.87,640,932,37345,0.14985820651054382,5980,597632,4.4491682052612305,4.014658770756796e-05,0.001,-16.494957130000003,0.0002759387716650963
0.02,99.77,640,932,37356,0.12205653637647629,5984,597808,0.24595215916633606,0.0010505360551178455,0.001,-16.476763249999998,0.00027679771301336586
0.02,99.77,641,932,37370,0.050238851457834244,5988,598032,-0.059023380279541016,5.165850598132238e-05,0.001,-16.47895269,0.0002777859626803547
0.02,99.77,641,932,37394,0.026388663798570633,5992,598416,-3.643983840942383,4.315192927606404e-05,0.001,-16.47671756,0.0002764484379440546
0.03,99.62,642,932,37445,0.10942266881465912,5996,599232,2.063248872756958,6.816739187343046e-05,0.001,-16.418213899999998,0.0002758172049652785
0.03,99.61,642,932,37451,0.18418121337890625,6000,599328,-0.2704554498195648,3.7849738873774186e-05,0.001,-16.39634237,0.0002756234316620976
0.03,99.61,642,932,37470,0.15055406093597412,6004,599632,-0.31216666102409363,3.503138214000501e-05,0.001,-16.4185873,0.0002747400722000748
0.03,99.61,643,932,37494,0.10579226911067963,6008,600016,0.6637739539146423,3.8380323530873284e-05,0.001,-16.47562069,0.00027673409203998744
0.03,99.61,644,932,37545,0.06444382667541504,6012,600832,-0.3887985348701477,4.404610808705911e-05,0.001,-16.633977790000003,0.00027539851726032794
0.03,99.61,644,932,37551,0.22557668387889862,6016,600928,2.438784599304199,5.4236403229879215e-05,0.001,-16.64023929,0.0002748986298684031
0.03,99.61,644,932,37570,0.1321786493062973,6020,601232,2.1618058681488037,6.811077037127689e-05,0.001,-16.64214416,0.0002745918172877282
0.03,99.61,644,932,37594,0.19005551934242249,6024,601616,0.34266138076782227,4.5530272473115474e-05,0.001,-16.68819068,0.0002761893847491592
0.03,99.61,645,932,37645,0.12868069112300873,6028,602432,-0.921912670135498,4.487299520405941e-05,0.001,-16.665223909999998,0.00027684023370966315
0.03,99.61,645,932,37651,0.20709669589996338,6032,602528,1.073939561843872,7.974686013767496e-05,0.001,-16.6260613,0.00027639203472062945
0.03,99.61,646,932,37670,0.08601360023021698,6036,602832,-0.8063493371009827,0.0015431329375132918,0.001,-16.52693268,0.0002749796549323946
0.03,99.61,646,932,37694,0.0896473079919815,6040,603216,-3.0799849033355713,5.869714732398279e-05,0.001,-16.39099773,0.00027263190713711083
0.03,99.61,647,933,37745,0.09606581181287766,6044,604032,0.8785932064056396,4.238327528582886e-05,0.001,-16.37898152,0.0002695006551221013
0.03,99.61,647,933,37751,0.1541627049446106,6048,604128,-0.7830014824867249,4.7087982238736004e-05,0.001,-16.37589559,0.00026947984588332474
0.03,99.61,647,933,37770,0.19437772035598755,6052,604432,-4.345963001251221,0.0012273200554773211,0.001,-16.38639689,0.0002684806822799146
0.03,99.61,648,933,37794,0.168545663356781,6056,604816,3.0312771797180176,4.887528484687209e-05,0.001,-16.4139144,0.000267130380962044
0.03,99.61,649,933,37845,0.1271037459373474,6060,605632,1.2618019580841064,3.184031447744928e-05,0.001,-16.46943624,0.0002666297659743577
0.03,99.61,649,933,37851,0.2412591129541397,6064,605728,0.8538844585418701,3.554119393811561e-05,0.001,-16.43772831,0.00026682461611926556
0.03,99.61,649,933,37870,0.12296636402606964,6068,606032,-3.3069159984588623,7.696787361055613e-05,0.001,-16.40144202,0.0002661615435499698
0.03,99.61,649,933,37894,0.12812930345535278,6072,606416,1.8286004066467285,5.5730404710629955e-05,0.001,-16.372312100000002,0.000262539106188342
0.03,99.61,650,933,37945,0.19803056120872498,6076,607232,-0.30896300077438354,5.298515679896809e-05,0.001,-16.34657231,0.0002669816603884101
0.03,99.61,650,933,37951,0.2421719878911972,6080,607328,3.682251453399658,6.240828224690631e-05,0.001,-16.257758629999998,0.0002666015352588147
0.02,99.71,651,933,37970,0.3096441328525543,6084,607632,3.2919726371765137,0.000125828679301776,0.001,-16.22101754,0.0002672751434147358
0.02,99.71,651,933,37994,0.13312795758247375,6088,608016,1.3146651983261108,5.427609721664339e-05,0.001,-16.21024105,0.0002731425338424742
0.02,99.71,652,932,38045,0.16828981041908264,6092,608832,3.3004274368286133,7.258313416969031e-05,0.001,-16.24548303,0.00028266088338568807
0.01,99.86,652,932,38051,0.15126456320285797,6096,608928,3.0371057987213135,6.185336678754538e-05,0.001,-16.33329414,0.0002844610717147589
0.0,100.0,653,932,38070,0.1614847481250763,6100,609232,0.4506038427352905,3.333028143970296e-05,0.001,-16.306107689999997,0.0002863238041754812
0.0,100.0,653,932,38094,0.15637357532978058,6104,609616,-0.49989670515060425,4.4250111386645585e-05,0.001,-16.296828759999997,0.0002840295201167464
0.0,100.0,654,932,38145,0.28514397144317627,6108,610432,-1.7890671491622925,5.444519774755463e-05,0.001,-16.295265840000003,0.0002775553148239851
0.0,100.0,654,932,38151,0.1794181913137436,6112,610528,3.0029118061065674,5.835869160364382e-05,0.001,-16.25397003,0.0002772063890006393
0.0,100.0,654,932,38170,0.1785924732685089,6116,610832,-0.24077904224395752,4.476743924897164e-05,0.001,-16.184214060000002,0.0002771723084151745
0.0,100.0,655,932,38194,0.1466066539287567,6120,611216,-2.1946911811828613,3.859382923110388e-05,0.001,-16.150625209999998,0.00027744867838919163
0.0,100.0,656,932,38245,0.13580358028411865,6124,612032,-1.6231642961502075,4.4099841034039855e-05,0.001,-16.15909379,0.00027750927256420255
0.0,100.0,656,932,38251,0.17473956942558289,6128,612128,1.8011835813522339,5.570741632254794e-05,0.001,-16.16420158,0.00027830860926769674
0.0,100.0,656,932,38270,0.19384539127349854,6132,612432,-0.996300458908081,4.1962703107856214e-05,0.001,-16.227881869999997,0.0002805960248224437
0.0,100.0,656,932,38294,0.27491140365600586,6136,612816,-1.4338161945343018,2.7355032216291875e-05,0.001,-16.3169731,0.00027805365971289575
0.01,99.86,657,932,38345,0.19199103116989136,6140,613632,-0.9294936656951904,3.574107540771365e-05,0.001,-16.28466822,0.0002681216865312308
0.01,99.86,658,932,38351,0.14510466158390045,6144,613728,-2.1210238933563232,4.098017598153092e-05,0.001,-16.309799119999997,0.00026738550513982773
0.01,99.86,658,932,38370,0.1977517455816269,6148,614032,1.8829281330108643,4.550033918349072e-05,0.001,-16.24078957,0.000268287694780156
0.01,99.86,658,932,38394,0.17813459038734436,6152,614416,-0.2550773620605469,6.651174044236541e-05,0.001,-16.21834658,0.00026904355036094785
0.01,99.86,659,932,38445,0.20877309143543243,6156,615232,-0.5618233680725098,6.128573295427486e-05,0.001,-16.151598229999998,0.00027182712801732123
0.01,99.86,659,932,38451,0.21260961890220642,6160,615328,-1.7508080005645752,4.3868574721273035e-05,0.001,-16.12868262,0.0002718325413297862
0.01,99.86,660,932,38470,0.15608477592468262,6164,615632,1.1296395063400269,5.5028864153428e-05,0.001,-16.12251593,0.0002678880700841546
0.01,99.86,660,932,38494,0.12777821719646454,6168,616016,-2.041752576828003,5.450714161270298e-05,0.001,-16.159591799999998,0.000265128182945773
0.01,99.86,661,932,38545,0.20319566130638123,6172,616832,-0.31273970007896423,2.8999331334489398e-05,0.001,-16.127440710000002,0.00026631998480297625
0.01,99.86,661,932,38551,0.24316911399364471,6176,616928,0.4177749454975128,2.2434011043515056e-05,0.001,-16.170259970000004,0.0002670282556209713
0.01,99.86,661,932,38570,0.20618629455566406,6180,617232,-1.277542233467102,3.631290383054875e-05,0.001,-16.255941300000003,0.00026792666176334023
0.01,99.86,662,932,38594,0.2099742293357849,6184,617616,-0.9363192319869995,3.043326796614565e-05,0.001,-16.29361641,0.0002652685216162354
0.01,99.86,663,932,38645,0.18744194507598877,6188,618432,-0.9719753265380859,3.651405495475046e-05,0.001,-16.22293094,0.0002653909905347973
0.01,99.86,663,932,38651,0.16747981309890747,6192,618528,1.1535489559173584,4.949706271872856e-05,0.001,-16.230266389999997,0.00026529436581768095
0.01,99.86,663,932,38670,0.2680387496948242,6196,618832,0.4086228609085083,8.859312947606668e-05,0.001,-16.232148690000002,0.000264217727817595
0.01,99.86,663,932,38694,0.2197742462158203,6200,619216,-0.5020114779472351,5.433380283648148e-05,0.001,-16.22906782,0.00026330939726904035
0.01,99.86,664,932,38745,0.2442004382610321,6204,620032,1.8082242012023926,2.7595277060754597e-05,0.001,-16.22937603,0.00026606000028550625
0.01,99.86,664,932,38751,0.19576117396354675,6208,620128,0.39170026779174805,4.171735781710595e-05,0.001,-16.12092716,0.0002671507536433637
0.01,99.86,665,932,38770,0.2874963879585266,6212,620432,4.763138294219971,6.423777813324705e-05,0.001,-16.07936541,0.00026845073443837464
0.01,99.86,665,932,38794,0.1515895128250122,6216,620816,0.5220207571983337,4.09594395023305e-05,0.001,-16.10996031,0.00027169621898792684
0.02,99.62,666,932,38845,0.14037033915519714,6220,621632,0.8403087854385376,7.480059139197692e-05,0.001,-16.14835979,0.0002677583252079785
0.02,99.62,666,932,38851,0.2960464358329773,6224,621728,0.6356794834136963,6.236598710529506e-05,0.001,-16.078430259999998,0.00026724531198851764
0.02,99.62,666,932,38870,0.16501744091510773,6228,622032,5.018885135650635,5.1722792704822496e-05,0.001,-16.030592210000002,0.00026970403268933296
0.02,99.62,667,932,38894,0.338360995054245,6232,622416,-0.6319866180419922,8.361029904335737e-05,0.001,-15.951273879999999,0.0002768774575088173
0.01,99.76,668,932,38945,0.2706298530101776,6236,623232,-0.45263350009918213,5.5917476856848225e-05,0.001,-15.917401670000002,0.0002713549183681607
0.01,99.76,668,932,38951,0.19892075657844543,6240,623328,-2.9519155025482178,3.501005267025903e-05,0.001,-15.973547029999997,0.00027108643553219736
0.01,99.76,668,932,38970,0.2732528746128082,6244,623632,2.611111879348755,5.185139525565319e-05,0.001,-15.99184785,0.00026755742146633565
0.01,99.76,668,932,38994,0.33560502529144287,6248,624016,-0.08483076095581055,5.7761732023209333e-05,0.001,-16.078804390000002,0.00026712476392276585
0.01,99.76,669,932,39045,0.2747425138950348,6252,624832,1.6319799423217773,2.592565942904912e-05,0.001,-16.050739769999996,0.00026489669107832015
0.01,99.76,669,932,39051,0.24934810400009155,6256,624928,1.4494929313659668,2.648490044521168e-05,0.001,-15.97843783,0.0002649949456099421
0.01,99.76,670,932,39070,0.31366783380508423,6260,625232,-1.7914378643035889,8.354109013453126e-05,0.001,-16.00002109,0.00026360360789112747
0.01,99.76,670,932,39094,0.16922511160373688,6264,625616,-1.63775634765625,6.184347876114771e-05,0.001,-15.9866914,0.00026045599952340126
0.01,99.76,671,932,39145,0.23766174912452698,6268,626432,-2.7260494232177734,2.7577232685871422e-05,0.001,-15.934520840000003,0.0002611135714687407
0.01,99.76,671,932,39151,0.22734370827674866,6272,626528,-0.45819878578186035,2.415169365121983e-05,0.001,-15.927035990000004,0.0002609213988762349
0.01,99.76,672,932,39170,0.2584782540798187,6276,626832,4.0866875648498535,3.7395049730548635e-05,0.001,-15.906787779999997,0.00026167897158302367
0.02,99.56,672,932,39194,0.3098348379135132,6280,627216,2.249804973602295,2.7041553039452992e-05,0.001,-15.906230330000001,0.00026384982629679143
0.03,99.5,673,932,39245,0.3490324318408966,6284,628032,-0.022149890661239624,3.0736191547475755e-05,0.001,-15.840444999999999,0.00026726696523837745
0.05,99.43,673,932,39247,0.2639336585998535,6288,628064,-1.9984761476516724,3.096751242992468e-05,0.001,-15.818969339999999,0.00026721294852904975
0.07,99.2,673,932,39262,0.2629455327987671,6292,628304,-1.506412386894226,6.290801684372127e-05,0.001,-15.78477564,0.0002648206427693367
0.08,99.16,674,932,39294,0.31392258405685425,6296,628816,0.7189102172851562,5.6028555263765156e-05,0.001,-15.789035880000002,0.00026262877508997917
0.08,99.16,675,932,39345,0.3607707619667053,6300,629632,2.909794807434082,5.489385512191802e-05,0.001,-15.87071733,0.0002677902521099895
0.08,99.16,675,932,39347,0.31590649485588074,6304,629664,4.418502330780029,5.036519723944366e-05,0.001,-15.81057323,0.00026834552409127355
0.09,99.01,675,932,39358,0.2619212865829468,6308,629840,0.0821223258972168,6.237119669094682e-05,0.001,-15.96904581,0.00027128146030008793
