time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/learning_rate,train/critic_loss,train/ent_coef,train/actor_loss,train/ent_coef_loss
372336,0.03,196.07,1876,901,-11.279993860000005,413,22645,0.001,9.809540642891079e-05,0.0001346161589026451,0.2742915153503418,-2.283665895462036
373712,0.03,196.07,1880,901,-11.295890829999998,414,22731,0.001,3.189656854374334e-05,0.00013080523058306426,0.32216498255729675,-1.258076548576355
374400,0.03,196.07,1884,901,-10.902817200000001,415,22774,0.001,4.933419404551387e-05,0.00012829824117943645,0.32424479722976685,-2.788990020751953
375024,0.02,196.97,1888,901,-11.085671210000001,416,22813,0.001,3.367700264789164e-05,0.00012578278256114572,0.2969892621040344,-5.113428115844727
375536,0.02,196.97,1892,901,-10.840424920000002,416,22845,0.001,7.993915642146021e-05,0.00012527566286735237,0.31053653359413147,-1.7167465686798096
376912,0.02,196.97,1896,900,-10.625880480000001,418,22931,0.001,5.091533239465207e-05,0.0001230868074344471,0.3155668377876282,-5.128060340881348
377312,0.04,194.29,1900,900,-10.301560920000004,418,22956,0.001,3.9625392673769966e-05,0.00012120521569158882,0.3195936679840088,-3.299133062362671
377632,0.04,194.29,1904,900,-10.446084500000001,419,22976,0.001,6.536503497045487e-05,0.0001201052000396885,0.2978598177433014,-1.7236881256103516
378432,0.04,194.29,1908,900,-10.66164235,420,23026,0.001,0.012140758335590363,0.00012246354890521616,0.26877734065055847,16.575748443603516
379296,0.03,195.83,1912,900,-10.946662739999999,421,23080,0.001,4.4934859033674e-05,0.0001260967255802825,0.31047171354293823,21.484325408935547
380512,0.03,195.83,1916,900,-11.10356002,422,23156,0.001,5.021324614062905e-05,0.00012470720685087144,0.33126401901245117,-4.950499057769775
380832,0.03,195.83,1920,900,-11.459261499999998,422,23176,0.001,4.089643698534928e-05,0.00012389400217216462,0.31810152530670166,0.4159562587738037
381632,0.03,195.83,1924,900,-11.8926412,423,23226,0.001,2.9821767384419218e-05,0.00012331345351412892,0.30802351236343384,-2.3255257606506348
382496,0.03,195.83,1928,900,-12.019737029999998,424,23280,0.001,7.404594362014905e-05,0.00012118221638957039,0.34034672379493713,-2.5046041011810303
383712,0.03,195.83,1932,900,-12.182737810000003,426,23356,0.001,3.143806679872796e-05,0.00012156523735029623,0.3275110423564911,3.32558536529541
384032,0.03,195.83,1936,900,-12.190428509999998,426,23376,0.001,8.909516327548772e-05,0.00012110342504456639,0.30548086762428284,-5.709869861602783
384832,0.03,195.83,1940,900,-12.168665939999999,427,23426,0.001,0.00023954888456501067,0.00012469352805055678,0.34305647015571594,2.7301955223083496
385504,0.03,195.33,1944,900,-12.11994662,428,23468,0.001,5.404814874054864e-05,0.00012534056440927088,0.29912835359573364,0.2556965947151184
386864,0.03,195.33,1948,900,-11.878796280000001,429,23553,0.001,7.018449832685292e-05,0.00012640254863072187,0.3145909309387207,7.650299072265625
387200,0.03,195.33,1952,900,-11.82666723,430,23574,0.001,4.757737769978121e-05,0.00012724276166409254,0.2850781977176666,-8.794290542602539
387824,0.04,193.34,1956,900,-11.578169330000001,430,23613,0.001,5.074335786048323e-05,0.00012585164222400635,0.3097834289073944,-3.217592477798462
388512,0.04,193.34,1960,900,-11.49277811,431,23656,0.001,0.0001366787328151986,0.00012523206532932818,0.2945048213005066,4.1986870765686035
389808,0.04,193.34,1964,900,-11.728449749999998,433,23737,0.001,0.00012414934462867677,0.00014281411131378263,0.3147273659706116,2.8903183937072754
390400,0.04,193.34,1968,900,-11.885200809999999,433,23774,0.001,5.8837504184339195e-05,0.00014203852333594114,0.30602437257766724,-3.7296299934387207
391024,0.04,193.34,1972,899,-11.904358269999998,434,23813,0.001,6.324433343252167e-05,0.00014167570043355227,0.3306712210178375,20.506174087524414
391712,0.04,193.34,1976,899,-12.074282710000002,435,23856,0.001,3.591816494008526e-05,0.00015011345385573804,0.3200015127658844,2.0808298587799072
393008,0.04,193.34,1980,899,-12.14960097,436,23937,0.001,3.220831786165945e-05,0.00014592253137379885,0.28867366909980774,-6.087519645690918
393600,0.04,193.34,1984,899,-12.081815489999999,437,23974,0.001,5.038432209403254e-05,0.00014299017493613064,0.3611425757408142,-2.3608336448669434
394224,0.04,193.34,1988,899,-12.368745720000001,438,24013,0.001,6.011339428368956e-05,0.0001397684245603159,0.32003355026245117,-1.0294535160064697
394912,0.05,193.26,1992,899,-12.19981246,438,24056,0.001,6.012468656990677e-05,0.00014014724001754075,0.30986732244491577,-5.333881378173828
396208,0.05,193.26,1996,899,-12.347782380000002,440,24137,0.001,0.00010058757470687851,0.0001382953632855788,0.35032278299331665,56.163421630859375
396800,0.03,195.94,2000,899,-12.874241790000001,441,24174,0.001,4.2508945625741035e-05,0.00014589833153877407,0.3067615032196045,-11.499088287353516
397424,0.03,195.94,2004,899,-13.048491839999999,441,24213,0.001,7.957686466397718e-05,0.0001450686395401135,0.3425968885421753,-0.3044264316558838
398112,0.03,195.94,2008,899,-12.83141627,442,24256,0.001,0.00010849653335753828,0.00014363213267643005,0.31158992648124695,-2.603692054748535
399408,0.03,195.94,2012,899,-12.90232266,444,24337,0.001,3.391310747247189e-05,0.00014067160373087972,0.33294564485549927,-5.150746822357178
400000,0.04,193.95,2016,899,-12.556333010000001,444,24374,0.001,3.988654134445824e-05,0.000138769784825854,0.31136298179626465,-0.7963731288909912
400032,0.04,193.95,2020,899,-12.43667498,444,24376,0.001,4.048137634526938e-05,0.0001386893418384716,0.3329380750656128,-1.1603684425354004
401008,0.04,193.95,2024,899,-12.206287099999999,445,24437,0.001,4.643922147806734e-05,0.00013608767767436802,0.3166622519493103,-3.2931013107299805
402512,0.04,193.95,2028,899,-12.090658790000003,447,24531,0.001,3.465295230853371e-05,0.00013688427861779928,0.2943710684776306,-5.834946632385254
403200,0.04,193.95,2032,899,-12.514402710000002,448,24574,0.001,5.0664079026319087e-05,0.000133681227453053,0.31311243772506714,-1.0531734228134155
403232,0.04,193.95,2036,899,-12.07205721,448,24576,0.001,4.246882599545643e-05,0.00013360004231799394,0.3116157352924347,-4.077657699584961
404208,0.04,193.95,2040,898,-11.975367139999998,449,24637,0.001,0.00012131049152230844,0.00013018882600590587,0.34071892499923706,-0.8175032138824463
405712,0.03,195.94,2044,898,-12.261083769999997,451,24731,0.001,0.015427090227603912,0.000132730754557997,0.2900152802467346,4.942037582397461
406400,0.03,195.94,2048,898,-12.3352434,452,24774,0.001,3.9143335015978664e-05,0.00013298021804075688,0.319518506526947,-3.150951862335205
406432,0.03,195.94,2052,898,-12.095047079999999,452,24776,0.001,5.015619535697624e-05,0.0001329877122770995,0.3192938566207886,-1.1164801120758057
407408,0.02,197.93,2056,898,-12.381176600000002,453,24837,0.001,7.901354547357187e-05,0.00013069937995169312,0.31886112689971924,3.753579616546631
408912,0.02,197.93,2060,898,-12.54025897,455,24931,0.001,3.888080027536489e-05,0.00012776831863448024,0.30385100841522217,-7.165129661560059
409600,0.02,197.93,2064,898,-12.4703282,455,24974,0.001,3.6928326153429225e-05,0.00012448440247680992,0.305337131023407,-5.618427276611328
409632,0.02,197.93,2068,898,-12.396426369999999,455,24976,0.001,2.2378098947228864e-05,0.00012434592645149678,0.32666677236557007,-5.577614784240723
410608,0.02,197.93,2072,898,-12.292635999999998,457,25037,0.001,4.877765240962617e-05,0.0001212265997310169,0.3164201080799103,-3.2654361724853516
412112,0.02,197.93,2076,898,-12.04583219,458,25131,0.001,4.176866787020117e-05,0.00011771018034778535,0.291825532913208,-0.19115912914276123
412800,0.02,197.93,2080,898,-11.68789698,459,25174,0.001,0.00018190863193012774,0.00011696692672558129,0.3247934579849243,-1.7151999473571777
412832,0.02,197.93,2084,898,-11.871115980000003,459,25176,0.001,5.1733928557951e-05,0.00011691551480907947,0.3145943582057953,-0.7903749942779541
413808,0.02,197.93,2088,898,-11.523401439999997,460,25237,0.001,4.831703699892387e-05,0.0001159658349934034,0.356204628944397,-2.1689677238464355
415312,0.01,198.01,2092,898,-11.48447883,462,25331,0.001,8.362031076103449e-05,0.00011446623830124736,0.30537930130958557,-3.141632318496704
416000,0.01,198.01,2096,898,-11.44134959,463,25374,0.001,4.310970689402893e-05,0.000117376352136489,0.28998732566833496,-2.096360206604004
416032,0.01,198.01,2100,898,-11.219525249999998,463,25376,0.001,6.703820690745488e-05,0.00011737667955458164,0.3280313014984131,-4.5887451171875
417008,0.01,198.01,2104,898,-10.963177909999997,464,25437,0.001,3.901906165992841e-05,0.0001168429444078356,0.3030463457107544,1.7315372228622437
417696,0.02,196.02,2108,898,-11.7696865,465,25480,0.001,5.823142055305652e-05,0.00011688730592140928,0.31709426641464233,0.6380726099014282
418880,0.03,194.82,2112,898,-11.862282659999998,466,25554,0.001,0.00017386832041665912,0.000116247872938402,0.3305625915527344,-0.5089336037635803
419216,0.02,196.81,2116,897,-11.931032819999999,466,25575,0.001,0.00010762929741758853,0.00011773095320677385,0.29771292209625244,11.27645492553711
419952,0.02,196.81,2120,897,-12.104273189999999,467,25621,0.001,3.2530533644603565e-05,0.00012233095185365528,0.3241906464099884,-2.2285895347595215
420896,0.02,196.81,2124,897,-11.904060960000002,468,25680,0.001,4.063123924424872e-05,0.00012042232265230268,0.3108346462249756,-2.614001750946045
421904,0.03,196.68,2128,897,-11.967953810000004,469,25743,0.001,3.2096784707391635e-05,0.00011752218415495008,0.2905668616294861,-4.678390026092529
422416,0.03,196.68,2132,897,-11.777851240000002,470,25775,0.001,4.957750570611097e-05,0.00011578395060496405,0.3414093852043152,1.0739953517913818
423152,0.03,196.68,2136,897,-11.86970342,471,25821,0.001,9.978705202229321e-05,0.00011378491035429761,0.3014909625053406,0.3841117024421692
424096,0.03,196.68,2140,897,-11.81211393,472,25880,0.001,3.1395466066896915e-05,0.00011327680113026872,0.33339446783065796,-1.8687832355499268
425104,0.03,196.68,2144,897,-11.67316861,473,25943,0.001,3.3541360608069226e-05,0.00011212730169063434,0.2956351637840271,-6.497836112976074
425616,0.03,196.68,2148,897,-11.87867999,473,25975,0.001,3.692239260999486e-05,0.00011128644837299362,0.3145691156387329,-5.157837390899658
426352,0.03,196.68,2152,897,-11.916136769999998,474,26021,0.001,3.7519701436394826e-05,0.00010983667016262189,0.3455936014652252,-0.15629678964614868
427296,0.03,196.68,2156,897,-11.91434171,475,26080,0.001,3.436393308220431e-05,0.00010944822133751586,0.3490934669971466,2.631725311279297
428208,0.04,196.49,2160,897,-12.036427260000004,476,26137,0.001,5.986113319522701e-05,0.00011805688700405881,0.3417658805847168,3.7655277252197266
428816,0.04,196.49,2164,897,-12.00229359,477,26175,0.001,0.00014327796816360205,0.00012374049401842058,0.3370892405509949,27.29066276550293
429552,0.04,196.49,2168,897,-12.145993840000001,478,26221,0.001,4.827674274565652e-05,0.00012716827041003853,0.27480489015579224,-1.896409034729004
430496,0.04,196.49,2172,897,-12.21345955,479,26280,0.001,5.837978096678853e-05,0.0001255772222066298,0.3224145770072937,-5.906058311462402
431408,0.04,196.49,2176,897,-12.563702000000001,480,26337,0.001,5.467313894769177e-05,0.0001242444704985246,0.30240195989608765,-4.033533096313477
432016,0.04,196.49,2180,897,-12.761574540000002,481,26375,0.001,0.010762548074126244,0.0001227343309437856,0.3180273175239563,-2.785609483718872
432752,0.04,196.49,2184,897,-12.586341670000001,482,26421,0.001,0.00014417343481909484,0.00012216050527058542,0.3129531145095825,3.6934752464294434
433696,0.04,196.49,2188,897,-12.458275210000002,483,26480,0.001,6.345669680740684e-05,0.00012972259719390422,0.31262287497520447,8.07219409942627
434608,0.04,196.49,2192,897,-12.473812390000003,484,26537,0.001,3.567022577044554e-05,0.00013034809671808034,0.32964426279067993,1.484028935432434
435216,0.04,196.49,2196,897,-12.4821392,484,26575,0.001,0.00015386680024676025,0.0001286366314161569,0.3301551342010498,-3.720665454864502
435952,0.04,196.49,2200,897,-12.648179189999999,485,26621,0.001,0.00010017771273851395,0.00013138346548657864,0.3174721896648407,-3.6756746768951416
436704,0.05,194.98,2204,897,-12.654293070000001,486,26668,0.001,8.022881229408085e-05,0.00013130904699210078,0.30997931957244873,-1.6507084369659424
437792,0.04,196.97,2208,897,-11.902754320000001,487,26736,0.001,4.544679541140795e-05,0.00012828722537960857,0.30282455682754517,-5.937283515930176
438400,0.03,198.17,2212,897,-11.674298139999998,488,26774,0.001,9.695520566310734e-05,0.00012598445755429566,0.3541473150253296,7.962692737579346
439152,0.03,198.17,2216,897,-11.860283950000005,489,26821,0.001,4.4227708713151515e-05,0.0001266296167159453,0.333764910697937,3.0074257850646973
439904,0.03,198.17,2220,897,-11.526336440000001,490,26868,0.001,2.7065356334787793e-05,0.00012477143900468946,0.3101891577243805,-6.760916709899902
440992,0.03,198.17,2224,896,-11.496160739999999,491,26936,0.001,0.00013500923523679376,0.00012697790225502104,0.324336975812912,18.580381393432617
441600,0.02,198.3,2228,896,-11.63797398,492,26974,0.001,5.711440462619066e-05,0.00013071794819552451,0.3525376319885254,4.1023993492126465
442352,0.02,198.3,2232,896,-11.36726936,493,27021,0.001,6.440930883400142e-05,0.0001299127470701933,0.3211970627307892,-4.872260570526123
443104,0.02,198.3,2236,896,-11.35785619,494,27068,0.001,7.901086792116985e-05,0.0001280140713788569,0.2727521061897278,-1.456106424331665
444192,0.02,198.3,2240,896,-11.762400009999999,495,27136,0.001,3.124769136775285e-05,0.00012779756798408926,0.3157975673675537,-1.7781964540481567
444800,0.02,198.3,2244,896,-12.05726742,496,27174,0.001,3.3017833629855886e-05,0.00012593340943567455,0.34707221388816833,-2.195283889770508
445552,0.02,198.3,2248,896,-11.819725599999996,496,27221,0.001,8.91956951818429e-05,0.00012417315156199038,0.3526865839958191,-0.860785722732544
446304,0.02,198.3,2252,896,-11.7807384,497,27268,0.001,0.0001630196929909289,0.00012977109872736037,0.3376636505126953,25.29546356201172
447392,0.02,198.3,2256,896,-11.649230890000002,499,27336,0.001,2.6705458367359824e-05,0.00013638779637403786,0.3321760296821594,-1.6824262142181396
448000,0.01,198.49,2260,896,-11.643962669999999,499,27374,0.001,0.00011230653035454452,0.00013456045417115092,0.3421868681907654,6.928178787231445
448752,0.01,198.49,2264,896,-11.699413690000004,500,27421,0.001,0.01679590903222561,0.00013277417747303843,0.3697383403778076,-1.263376235961914
449408,0.02,196.5,2268,896,-11.39789404,501,27462,0.001,6.763206329196692e-05,0.0001331121748080477,0.32180631160736084,-1.9397741556167603
450576,0.02,196.5,2272,896,-11.430389380000001,502,27535,0.001,0.00023508848971687257,0.0001331115490756929,0.3534180521965027,42.590362548828125
451200,0.02,196.5,2276,896,-11.118767830000001,503,27574,0.001,4.056929537910037e-05,0.00014083550195209682,0.3096313774585724,-8.141946792602539
451232,0.02,196.5,2280,896,-10.799914570000004,503,27576,0.001,4.927886402583681e-05,0.00014054797065909952,0.32401981949806213,-5.139981746673584
452544,0.03,195.33,2284,896,-10.812339980000004,504,27658,0.001,7.184014248196036e-05,0.00013962121738586575,0.31733694672584534,7.283463478088379
453712,0.03,195.33,2288,896,-10.813281719999997,506,27731,0.001,8.276682638097554e-05,0.00013780441076960415,0.3236989974975586,-0.18085193634033203
453904,0.03,195.33,2292,896,-10.943241589999998,506,27743,0.001,7.987399294506758e-05,0.0001378995948471129,0.3183024525642395,-5.081017017364502
454432,0.03,195.33,2296,896,-10.94681715,507,27776,0.001,4.1813724237727e-05,0.00013718877744395286,0.2894904613494873,-4.919647693634033
455424,0.04,193.34,2300,896,-10.744716970000002,508,27838,0.001,7.91293423390016e-05,0.00013404582568909973,0.31547531485557556,-0.32281050086021423
456096,0.03,194.85,2304,896,-10.728399780000002,508,27880,0.001,0.00010312585800420493,0.00013357379066292197,0.3786287009716034,30.972627639770508
456992,0.04,194.33,2308,896,-10.538526549999998,509,27936,0.001,3.610048224800266e-05,0.00014696229482069612,0.278018593788147,-8.233185768127441
457600,0.04,194.33,2312,896,-10.58540365,510,27974,0.001,0.00013548406423069537,0.00014507444575428963,0.32603007555007935,-1.8569765090942383
458624,0.04,194.33,2316,896,-10.47819424,511,28038,0.001,5.641495590680279e-05,0.00014697559527121484,0.3286096751689911,-7.382091522216797
459296,0.04,194.33,2320,896,-11.059834559999999,512,28080,0.001,3.403437585802749e-05,0.0001432493736501783,0.3025401830673218,-8.442426681518555
460192,0.04,194.33,2324,896,-11.095348779999997,513,28136,0.001,0.0002670923713594675,0.0001385041541652754,0.32625460624694824,-5.131654262542725
460800,0.04,194.33,2328,896,-10.966774229999999,514,28174,0.001,6.795408262405545e-05,0.00014475369243882596,0.3302997350692749,4.480039596557617
461824,0.04,194.33,2332,896,-11.060198889999999,515,28238,0.001,8.455725037492812e-05,0.0001429124822607264,0.3237887918949127,-2.3380088806152344
462496,0.04,194.33,2336,896,-10.96896749,516,28280,0.001,6.334091449389234e-05,0.00014143392036203295,0.34342145919799805,-8.5111083984375
463392,0.04,194.33,2340,895,-11.087329379999998,517,28336,0.001,0.00010471446148585528,0.00013993741595186293,0.33905911445617676,10.851008415222168
464000,0.04,194.33,2344,895,-11.100910409999997,517,28374,0.001,0.0001129312367993407,0.00014271063264459372,0.3153820037841797,4.597988128662109
465024,0.04,194.33,2348,895,-11.0768017,519,28438,0.001,3.8634992961306125e-05,0.00014228405780158937,0.3302130699157715,-5.0779314041137695
465696,0.04,194.33,2352,895,-11.271029620000004,519,28480,0.001,7.171437027864158e-05,0.0001416276063537225,0.3578411936759949,8.190244674682617
466592,0.04,194.33,2356,895,-11.645376370000001,520,28536,0.001,2.7663687433232553e-05,0.00014161734725348651,0.2874707877635956,-7.3925395011901855
467200,0.04,194.33,2360,895,-11.603351019999998,521,28574,0.001,5.051505286246538e-05,0.0001389933458995074,0.30930426716804504,-2.5305094718933105
468224,0.04,194.33,2364,895,-11.53380639,522,28638,0.001,5.942533243796788e-05,0.00014123186701908708,0.322671502828598,-5.951234817504883
468896,0.03,196.32,2368,895,-11.802512599999998,523,28680,0.001,8.650025120005012e-05,0.0001378559391014278,0.3234192430973053,-7.959887981414795
469792,0.03,196.32,2372,895,-11.989934789999998,524,28736,0.001,6.926570495124906e-05,0.00013352539099287242,0.306477427482605,-5.189335823059082
470400,0.03,196.32,2376,895,-12.19219912,525,28774,0.001,0.00011340640776325017,0.00013146380661055446,0.3508372902870178,-2.6884124279022217
471424,0.03,196.32,2380,895,-12.365573220000002,526,28838,0.001,0.00010570503218332306,0.0001279761054320261,0.29801368713378906,-7.046936511993408
472096,0.02,197.49,2384,895,-12.39785054,527,28880,0.001,5.1190210797358304e-05,0.0001376957807224244,0.29507431387901306,10.122913360595703
472992,0.02,197.49,2388,895,-12.319513459999998,528,28936,0.001,5.108851473778486e-05,0.00013797431893181056,0.329383909702301,2.9467484951019287
473600,0.02,197.49,2392,895,-12.150916729999999,528,28974,0.001,6.23931409791112e-05,0.0001362791081191972,0.3321276307106018,-6.374055862426758
474464,0.03,196.11,2396,895,-11.984904849999998,529,29028,0.001,0.00013724582095164806,0.00013190283789299428,0.3163975477218628,-0.9170875549316406
475104,0.02,198.1,2400,895,-12.13349742,530,29068,0.001,6.49198773317039e-05,0.00013007292000111192,0.28229427337646484,-3.283087730407715
476192,0.02,198.1,2404,895,-12.013875750000002,531,29136,0.001,7.945638208184391e-05,0.0001271924120374024,0.3504059314727783,-3.394629955291748
476800,0.01,198.62,2408,895,-12.132081990000001,532,29174,0.001,5.480385880218819e-05,0.0001264797174371779,0.3252032697200775,-6.237887382507324
477664,0.01,198.62,2412,895,-12.147401210000004,533,29228,0.001,4.576264473143965e-05,0.00012394551595207304,0.33556610345840454,-0.11293482780456543
478304,0.01,198.62,2416,895,-11.886101620000002,534,29268,0.001,7.732056837994605e-05,0.00012340133253019303,0.32841575145721436,4.41709566116333
479392,0.01,198.62,2420,895,-11.345191830000001,535,29336,0.001,6.076869249227457e-05,0.00012345264258328825,0.29462045431137085,20.142425537109375
480000,0.01,198.62,2424,894,-11.30931302,536,29374,0.001,9.68511012615636e-05,0.00013004911306779832,0.3112068176269531,2.569300889968872
480864,0.01,198.62,2428,894,-11.202878649999997,537,29428,0.001,3.083786214119755e-05,0.00013058623881079257,0.3163609504699707,-2.9597055912017822
481504,0.01,198.62,2432,894,-11.108682420000001,538,29468,0.001,3.203842425136827e-05,0.00012834045628551394,0.3195902109146118,-2.2330758571624756
482592,0.01,198.62,2436,894,-11.507670780000003,539,29536,0.001,3.681805173982866e-05,0.0001237441465491429,0.3247501850128174,-1.300252914428711
482704,0.03,194.64,2440,894,-10.91808803,539,29543,0.001,4.8382687964476645e-05,0.00012337991211097687,0.2995002269744873,-6.253334999084473
483504,0.03,194.64,2444,894,-10.707269059999998,540,29593,0.001,6.279846274992451e-05,0.00012125307694077492,0.3620152473449707,8.104122161865234
484240,0.04,192.65,2448,894,-10.591110250000002,541,29639,0.001,0.00010381710308138281,0.00012216319737490267,0.3558458685874939,16.08728790283203
484896,0.04,192.65,2452,894,-10.47616197,541,29680,0.001,0.00010799808660522103,0.0001279152202187106,0.3484583795070648,4.609739780426025
485840,0.04,192.65,2456,894,-10.10695275,543,29739,0.001,6.591980491066352e-05,0.00012657263141591102,0.32671841979026794,-4.780825614929199
486432,0.04,192.65,2460,894,-9.859257600000001,543,29776,0.001,6.459587893914431e-05,0.0001274567621294409,0.32610976696014404,10.823731422424316
487440,0.04,192.65,2464,894,-9.837992459999999,544,29839,0.001,3.1419585866387933e-05,0.00012770765169989318,0.3209609091281891,-4.817307472229004
488096,0.04,192.65,2468,894,-9.709565930000002,545,29880,0.001,0.018057458102703094,0.0001252736255992204,0.34036725759506226,-1.5078380107879639
489040,0.04,192.65,2472,894,-9.428926130000002,546,29939,0.001,4.4486532715382054e-05,0.00012697414786089212,0.31287574768066406,-4.311056137084961
489632,0.04,192.65,2476,894,-9.36160489,547,29976,0.001,4.409520624903962e-05,0.0001256536488654092,0.3387890160083771,-3.2199692726135254
490640,0.04,192.65,2480,894,-9.16938478,548,30039,0.001,3.1767511245561764e-05,0.0001251211651833728,0.314248651266098,-5.053054332733154
491296,0.04,192.65,2484,894,-9.44949259,549,30080,0.001,9.933056571753696e-05,0.00012512700050137937,0.3065648674964905,-1.7297232151031494
492240,0.04,192.65,2488,894,-9.448766760000002,550,30139,0.001,0.00021451034990604967,0.0001275440736208111,0.34083127975463867,-0.49735379219055176
492832,0.04,192.65,2492,894,-9.5175753,551,30176,0.001,8.129354682751e-05,0.00012741374666802585,0.31629666686058044,-1.4024066925048828
493840,0.03,194.03,2496,894,-9.61393083,552,30239,0.001,4.888211697107181e-05,0.00012925887131132185,0.3017466366291046,-3.2609801292419434
494496,0.03,194.03,2500,894,-9.61473007,553,30280,0.001,7.579725934192538e-05,0.00012776843504980206,0.3062542676925659,-3.251682758331299
495440,0.03,194.03,2504,894,-9.708519809999999,554,30339,0.001,8.13918886706233e-05,0.00012804607104044408,0.2947694659233093,1.4546501636505127
496032,0.03,194.03,2508,894,-9.72804203,554,30376,0.001,7.161802204791456e-05,0.00013084016973152757,0.3535919785499573,-1.4659807682037354
497040,0.03,194.03,2512,893,-9.6206366,556,30439,0.001,9.63176426012069e-05,0.00012831548519898206,0.33187180757522583,-3.6642115116119385
497696,0.03,194.03,2516,893,-9.809795829999999,556,30480,0.001,6.462369492510334e-05,0.00012649974087253213,0.3503921926021576,-1.1475591659545898
498640,0.03,194.03,2520,893,-10.04442987,557,30539,0.001,0.019087187945842743,0.00012633843289222568,0.30526435375213623,-0.4118938446044922
499232,0.04,193.99,2524,893,-9.90281114,558,30576,0.001,4.3147418182343245e-05,0.00012780902034137398,0.3154795169830322,9.867681503295898
500240,0.04,193.99,2528,893,-9.85924013,559,30639,0.001,5.017757575842552e-05,0.00013182626571506262,0.31793278455734253,-4.844814777374268
500896,0.04,193.99,2532,893,-9.904884509999999,560,30680,0.001,7.988535799086094e-05,0.00013379154552239925,0.31139013171195984,12.679652214050293
501840,0.04,193.99,2536,893,-9.603924509999999,561,30739,0.001,4.306334813009016e-05,0.00013886801025364548,0.31416773796081543,-0.2866818904876709
502432,0.02,197.97,2540,893,-9.705346460000001,562,30776,0.001,4.6233039029175416e-05,0.00013585064152721316,0.3464629650115967,-0.4378761053085327
503264,0.03,196.67,2544,893,-9.372824750000001,563,30828,0.001,0.00014740426559001207,0.00013255556405056268,0.3300803601741791,-3.0320701599121094
503904,0.02,198.66,2548,893,-9.536652679999998,563,30868,0.001,4.286259718355723e-05,0.0001357606379315257,0.3157229721546173,-8.820064544677734
505040,0.02,198.66,2552,893,-9.93224289,565,30939,0.001,5.913653876632452e-05,0.00012686109403148293,0.343058705329895,-4.820186614990234
505600,0.03,197.81,2556,893,-9.86257882,565,30974,0.001,3.98191150452476e-05,0.00012369672185741365,0.3489159345626831,-3.340874671936035
506352,0.03,197.81,2560,893,-9.930407610000001,566,31021,0.001,4.681082646129653e-05,0.00012028527999063954,0.3171902596950531,-3.9812872409820557
507104,0.03,197.81,2564,893,-9.98338126,567,31068,0.001,0.00011325547529850155,0.00012349752068985254,0.32495763897895813,26.229785919189453
508240,0.03,197.81,2568,893,-9.98791051,568,31139,0.001,8.254531712736934e-05,0.0001312189269810915,0.316535085439682,-1.1832501888275146
508800,0.03,197.81,2572,893,-10.025490829999999,569,31174,0.001,7.107833516784012e-05,0.00013101185322739184,0.3277378976345062,-1.0571932792663574
509552,0.03,197.81,2576,893,-10.016835740000001,570,31221,0.001,8.14980739960447e-05,0.00013034934818278998,0.3517475128173828,15.381950378417969
510304,0.03,197.81,2580,893,-10.10116614,571,31268,0.001,0.00011163784074597061,0.00013425230281427503,0.3396691679954529,10.67248821258545
511440,0.03,197.81,2584,893,-10.051931889999999,572,31339,0.001,5.962860450381413e-05,0.00013472686987370253,0.3120608627796173,-8.299269676208496
512000,0.03,197.81,2588,893,-10.060428049999999,573,31374,0.001,0.0002891571493819356,0.00013164734991732985,0.3303132951259613,4.6197710037231445
512752,0.03,197.81,2592,893,-10.020098999999998,573,31421,0.001,0.0001242147118318826,0.00013435362780001014,0.34606748819351196,3.2265031337738037
513504,0.03,197.81,2596,893,-10.02264404,574,31468,0.001,5.1045532018179074e-05,0.00013507074618246406,0.35135501623153687,-6.044734477996826
514640,0.03,197.81,2600,893,-9.97002086,575,31539,0.001,5.088474790682085e-05,0.00013128113641869277,0.31329813599586487,2.426549196243286
515200,0.03,197.81,2604,893,-9.92487529,576,31574,0.001,7.034058216959238e-05,0.00013367064821068197,0.298581600189209,0.9721071124076843
515952,0.03,197.81,2608,893,-9.95353972,577,31621,0.001,5.776581383543089e-05,0.00013787685020361096,0.3251265287399292,1.5014218091964722
516704,0.03,197.81,2612,893,-9.803557380000003,578,31668,0.001,7.271216600202024e-05,0.0001390214601997286,0.3517504334449768,1.5362269878387451
517840,0.03,197.81,2616,893,-9.75477809,579,31739,0.001,5.353691813070327e-05,0.00014283561904449016,0.31229478120803833,-1.4502372741699219
518400,0.03,197.81,2620,893,-9.51680154,580,31774,0.001,0.00015241565415635705,0.00014383911911863834,0.3561944365501404,9.257362365722656
519152,0.02,197.85,2624,893,-9.596677029999999,580,31821,0.001,8.027127478271723e-05,0.00014839756477158517,0.3514498472213745,7.348646640777588
519904,0.02,197.85,2628,893,-9.59967898,581,31868,0.001,5.2619339840020984e-05,0.00014735889271833003,0.346356600522995,-0.33709990978240967
521040,0.02,197.85,2632,893,-9.68915238,583,31939,0.001,7.280310819623992e-05,0.00014127591566648334,0.33965668082237244,-2.4309067726135254
521600,0.02,197.85,2636,893,-9.58008776,583,31974,0.001,4.3019186705350876e-05,0.00013945274986326694,0.28824755549430847,-1.8164288997650146
522352,0.02,197.85,2640,893,-9.582355380000001,584,32021,0.001,6.026430492056534e-05,0.00013708493497688323,0.279835045337677,-4.106725692749023
